customer_id,customer_name,phone,email,city,signup_platform,app_version,signup_date
403265,Siya Mitra,1170970548,jairajarya@example.net,Kochi,Swiggy Instamart,Android,2024-03-16
403266,Nimrat Khurana,8717889497,gbakshi@example.org,Chennai,Swiggy Instamart,iOS,2023-08-29
403267,Charles Divan,8649490988,dinmadhav@example.org,Kolkata,Swiggy Instamart,ios,2026-04-30
403268,Onveer Shan,7935090253,thamanchatresh@example.com,Jaipur,Zepto,ANDROID,2025-10-10
403269,Edhitha Pai,1718168444,zjohal@example.org,Kolkata,Zepto,ANDROID,2026-04-01
403270,Sai Gaba,6876961181,akalla@example.org,Kolkata,Zepto,iOS,2025-02-16
403271,Bina Dugar,8929170152,ghoshsneha@example.com,Chennai,Swiggy Instamart,,2024-06-29
403272,Abeer Mallick,8351897458,nitesh96@example.org,Chandigarh,Zepto,Android,2024-01-05
403273,Adweta Gala,8144178517,sethitanay@example.net,Chandigarh,Blinkit,iOS,2023-11-01
403274,Aadhya Shanker,2032717793,upma91@example.com,Chandigarh,Zepto,ANDROID,2024-01-16
403275,Chakradhar Sridhar,3261433366,,Hyderabad,Zepto,ios,2026-02-13
403276,Vaishnavi Mohanty,,mistryliam@example.org,Hyderabad,Blinkit,Android,2023-09-02
403277,Dhriti Joshi,9325909557,krishnanbenjamin@example.com,Chennai,Blinkit,iOS,2023-09-26
403278,Yamini Sant,5025383080,diyanarasimhan@example.com,Bengaluru,Swiggy Instamart,ANDROID,2025-11-02
403279,Pavani Prasad,,sastryganga@example.org,Jaipur,Swiggy Instamart,ANDROID,2025-02-04
403280,Jacob Gill,8841951929,qbawa@example.org,Mumbai,BigBasket,Android,2025-05-07
403281,Mitesh Arya,6372521193,keerumang@example.org,Jaipur,Zepto,ios,2024-04-17
403282,Azad Natarajan,1732096399,joshuakale@example.com,Bengaluru,Blinkit,iOS,06-02-2025
403283,Adya Majumdar,5615184788,,Kochi,Zepto,Android,2024-03-26
403284,Victor Mallick,9598074557,akari@example.org,Delhi,BigBasket,ANDROID,2023-09-16
403285,Manya Sama,4166961237,lray@example.org,Kolkata,Blinkit,,23/07/2025
403286,Oviya Mukherjee,1479986257,,Chennai,Zepto,iOS,04-19-2026
403287,Praneel Deshpande,2592666995,rishi24@example.net,Chandigarh,Blinkit,Android,2024-07-07
403288,Abdul Date,7832094855,gkhalsa@example.com,Lucknow,Zepto,ios,2023-12-20
403289,Fiyaz Mand,6063183681,manyasalvi@example.org,Ahmedabad,Blinkit,iOS,2026-08-08
403290,Veda Mutti,2338060027,riaagarwal@example.com,Hyderabad,Blinkit,Android,2025-02-07
403291,Akshay Wali,2087385794,eiyengar@example.com,Kochi,BigBasket,ANDROID,08-17-2024
403292,Nathaniel Chaudry,1268697188,anushasetty@example.org,Ahmedabad,Swiggy Instamart,ios,2024-11-09
403293,Mason Sharma,6268718934,travel@example.org,Kolkata,Zepto,Android,05-Jun-2025
403294,Reyansh Mahal,9078721770,george42@example.com,Kolkata,Zepto,Android,2024-12-07
403295,Darsh Ramaswamy,6119735197,,Jaipur,Zepto,ANDROID,17/05/2026
403296,Yauvani Batta,9421509944,fiyaz66@example.com,Mumbai,Blinkit,ANDROID,2024-11-25
403297,Darpan Vora,2796867778,pallavisampath@example.org,Jaipur,Swiggy Instamart,,2024-08-30
403298,Jatin Wadhwa,5077145830,,Lucknow,Blinkit,ANDROID,2024-11-19
403299,Nisha Yohannan,3835657754,fsodhi@example.com,Jaipur,Blinkit,Android,2026-05-08
403300,Viraj Keer,,,Kolkata,Blinkit,ANDROID,10-07-2025
403301,Janya Bhatti,,rkhalsa@example.net,Jaipur,Swiggy Instamart,Android,2025-04-23
403302,Suhani Merchant,0350478890,railajita@example.org,Mumbai,Blinkit,iOS,2026-07-04
403303,Dev Kapadia,5353855681,rajagopalgopal@example.org,Chennai,BigBasket,Android,01-24-2024
403304,Eta Pillay,1258770869,avianne@example.net,Delhi,Blinkit,ios,2025-03-25
403305,Mugdha Nadkarni,2982522307,unatarajan@example.net,Delhi,Blinkit,ios,2026-03-27
403306,Rachita Nagy,2543381612,bdugar@example.org,Jaipur,Swiggy Instamart,iOS,2025-08-29
403307,Chavvi Raghavan,1658586583,,Pune,Swiggy Instamart,ANDROID,07/03/2025
403308,Arin Mander,0276450291,kissac@example.com,Hyderabad,Swiggy Instamart,ios,2024-04-18
403309,Dominic Dhar,,balaypanini@example.com,Kolkata,Swiggy Instamart,iOS,21-Mar-2024
403310,Bishakha Parsa,6148169304,pmagar@example.org,Ahmedabad,Zepto,ANDROID,2025-02-04
403311,Azad Sur,7905484821,meera90@example.org,Hyderabad,Blinkit,ANDROID,2025-11-08
403312,Anusha Hans,6139533592,,Kochi,BigBasket,ANDROID,2024-02-17
403313,Arjun Parmar,4422921004,jalsa71@example.org,Delhi,Swiggy Instamart,,2026-07-17
403314,Ishita Chaudry,2850062739,ladli70@example.net,Ahmedabad,Blinkit,ANDROID,2024-06-30
403315,Dalbir Sidhu,1642255421,,Jaipur,Zepto,iOS,2024-01-24
403316,Netra Pillay,0108073148,ddewan@example.org,Mumbai,Swiggy Instamart,iOS,2025-07-16
403317,Lopa Apte,7172407886,pushtivarma@example.com,Hyderabad,Swiggy Instamart,iOS,2025-10-09
403318,Ekansh Bava,1704493455,mohanshravya@example.net,mumbai,Blinkit,Android,2024-08-22
403319,William Karpe,8901868305,cbaria@example.com,Bengaluru,Zepto,iOS,2024-09-27
403320,Abhiram Johal,2050598161,dorajeremiah@example.net,Chandigarh,Zepto,ios,2026-02-23
403321,Pranit Badal,8552613527,venkatesholiver@example.org,Hyderabad,Swiggy Instamart,ANDROID,2026-02-13
403322,Bhavani Mital,0049965164,mannannidhi@example.org,Jaipur,Blinkit,Android,2024-09-26
403323,Chakradhar Rajagopalan,,vasudha42@example.com,Chennai,BigBasket,ANDROID,2025-12-27
403324,Meera Sanghvi,,christopher65@example.net,Kochi,Zepto,Android,2024-06-17
403325,Jhalak Saha,4906936152,ranveerjoshi@example.org,Kochi,Swiggy Instamart,ios,2025-09-03
403326,Warjas Kale,9087362017,emammen@example.org,Bengaluru,Swiggy Instamart,,2024-07-22
403327,Triya Basu,2102464248,hsekhon@example.com,Pune,Zepto,iOS,2025-12-01
403328,Neha Deshpande,3057604638,sagarbhavani@example.com,Bengaluru,Blinkit,ios,20/05/2026
403329,Varenya Dani,4731057176,aparikh@example.net,Kochi,Swiggy Instamart,,2023-10-09
403330,Rohan Bains,9850829268,kumernidhi@example.net,Chennai,Swiggy Instamart,Android,2023-09-07
403331,Tristan Dada,,vasarachana@example.org,Ahmedabad,Zepto,ios,2024-10-04
403332,Chaaya Jha,9835758467,,Ahmedabad,BigBasket,iOS,14/01/2026
403333,Max Narula,6008772043,skrishnan@example.net,Mumbai,Zepto,iOS,2024-01-26
403334,Nidhi Sant,4584034222,farasmane@example.com,Delhi,Zepto,,2023-11-14
403335,Agastya Yadav,3687458254,barmancharles@example.com,Lucknow,BigBasket,ANDROID,2024-08-29
403336,Harita Madan,4612494561,cbala@example.net,Hyderabad,BigBasket,ANDROID,2026-05-20
403337,Advika Banerjee,7745880457,zbuch@example.net,Jaipur,BigBasket,ios,15/03/2024
403338,Quincy Madan,,sagarbaghyawati@example.org,New Delhi,Swiggy Instamart,ANDROID,2024-12-17
403339,Vansha Balay,1973493041,nirjanadig@example.com,Kolkata,Blinkit,ios,2024-03-10
403340,Tristan Dugar,4351423717,sampathlakshit@example.org,Bengaluru,Zepto,ANDROID,05-20-2024
403341,Abhiram Bath,2504947787,davidsachdeva@example.com,Lucknow,Blinkit,,2025-03-11
403342,Atharv Deshpande,6729498804,pahal40@example.net,Hyderabad,Swiggy Instamart,Android,2025-01-03
403343,Dev Issac,8349157574,hayreyashasvi@example.net,Delhi,BigBasket,,18-Sep-2024
403344,Aachal Sur,,zbir@example.net,Jaipur,Blinkit,Android,2024-05-20
403345,Netra Singhal,8990665354,charangopal@example.com,Kolkata,Swiggy Instamart,Android,2025-01-22
403346,Falguni Chakrabarti,1714630679,,Kolkata,Swiggy Instamart,iOS,2026-05-19
403347,Aarnav Dhar,4808707355,,Jaipur,BigBasket,ios,14/01/2026
403348,Faraj Dua,8588069051,jshetty@example.org,Jaipur,Swiggy Instamart,,2026-04-26
403349,Yashodhara Bhat,5120582340,,Kolkata,BigBasket,Android,2025-02-27
403350,Samesh Prabhu,7821023659,zayanpandey@example.com,Lucknow,Swiggy Instamart,ios,2026-07-08
403351,Nandini Sangha,1109940821,ojasvi19@example.net,Jaipur,BigBasket,Android,2024-04-23
403352,Jonathan Agate,9163654403,cdas@example.net,delhi,Zepto,,2026-03-09
403353,Anjali Iyer,9144258530,kannanfaqid@example.net,Lucknow,Zepto,ANDROID,31-Oct-2024
403354,Zansi Lal,3316552459,senvanya@example.org,Lucknow,Swiggy Instamart,Android,2025-10-26
403355,Pavani Mistry,6201236245,,Hyderabad,BigBasket,,2025-01-14
403356,Yashica Patel,8165134946,frado93@example.org,Ahmedabad,Blinkit,Android,20/08/2024
403357,Gagan Borra,,chauhanchandran@example.com,Pune,BigBasket,iOS,2026-03-02
403358,Maanav Khanna,9152259081,lajita30@example.org,Delhi,Blinkit,ANDROID,2025-09-15
403359,Chavvi Bhandari,2054264402,muttibaghyawati@example.org,Hyderabad,BigBasket,Android,2023-10-05
403360,Yasti Memon,7296610210,tejas64@example.net,Chandigarh,Swiggy Instamart,,2023-10-10
403361,Aadhya Grover,6913336738,rajaorinder@example.org,Jaipur,Swiggy Instamart,iOS,2026-01-03
403362,Niharika Doctor,4147584715,narangsamuel@example.org,Delhi,Swiggy Instamart,Android,17-Nov-2023
403363,Tanvi Srinivas,8022631632,mkakar@example.org,Kochi,Zepto,ios,2024-08-28
403364,Anmol Mistry,8128780184,dayita65@example.com,Chandigarh,Blinkit,Android,2025-10-08
403365,Isaac Narang,,tjain@example.org,Mumbai,Swiggy Instamart,Android,2025-09-02
403366,Xiti Garde,5165558338,balayvedika@example.org,Chennai,Swiggy Instamart,Android,2024-05-19
403367,Daksh Shroff,6746199424,sanghamekhala@example.net,Chandigarh,Swiggy Instamart,ios,2024-04-16
403368,Jonathan Solanki,,jayaramankiaan@example.com,Chennai,Blinkit,iOS,2025-02-18
403369,Chameli Narula,1653203030,kbobal@example.net,Delhi,BigBasket,iOS,2025-02-21
403370,Henry Kala,2168207616,nathankeer@example.org,Lucknow,Swiggy Instamart,Android,2025-07-23
403371,Chameli Sekhon,,daliahredhaan@example.org,Kochi,Zepto,ANDROID,2024-03-15
403372,Orinder Khalsa,1618317679,nbatra@example.com,Lucknow,Swiggy Instamart,Android,2024-04-03
403373,Kiaan Raman,9091646176,aryankala@example.com,Chennai,Blinkit,iOS,2024-07-28
403374,Hemani Mandal,1839990243,cmangat@example.org,Mumbai,Blinkit,iOS,2024-06-16
403375,Vamakshi Krish,9905604180,ayushmandutt@example.net,Lucknow,Swiggy Instamart,,2026-07-12
403376,Gaurang Suresh,4044541441,vyanjana30@example.net,bengaluru,Swiggy Instamart,ios,2025-04-03
403377,Advaith Lal,9510480390,triveniyohannan@example.com,Pune,BigBasket,ANDROID,2026-04-27
403378,Dominic Pradhan,6201536424,lankajai@example.net,Mumbai,BigBasket,Android,2025-12-19
403379,Viraj Ratta,6093102611,bobalnilima@example.net,Hyderabad,Zepto,Android,2024-11-12
403380,Jackson Kulkarni,9477805790,qasim01@example.com,Chandigarh,Swiggy Instamart,iOS,2025-02-09
403381,Nidhi Uppal,9298316090,yashawinikumar@example.org,Bengaluru,BigBasket,,2025-06-26
403382,Vincent Sagar,5024876118,gaurangi09@example.com,Kolkata,BigBasket,ANDROID,26-Mar-2024
403383,Jalsa Kumar,5703017751,henry81@example.com,Jaipur,Blinkit,ANDROID,2025-02-07
403384,Dayita Dash,9176637266,draman@example.org,Kochi,Swiggy Instamart,ios,2025-09-07
403385,Edhitha Shanker,3011176829,ishitagoyal@example.net,Lucknow,BigBasket,iOS,2026-05-26
403386,Xiti Hegde,7967816530,mpandey@example.org,Kolkata,Swiggy Instamart,iOS,2024-01-20
403387,Gagan Ravi,6649349024,takgaurang@example.org,Chandigarh,Swiggy Instamart,ios,2024-12-09
403388,Divya Nori,,ayaande@example.com,Bengaluru,Zepto,ANDROID,2024-04-27
403389,Raghav Kaur,,janujanagi@example.org,Bengaluru,BigBasket,iOS,2025-10-25
403390,Chavvi Yadav,2234943008,kiaandewan@example.org,Lucknow,BigBasket,,2025-04-24
403391,Damini Ranganathan,4824324987,unnati83@example.net,Ahmedabad,Blinkit,,2024-05-31
403392,Garima Patel,0615371965,watika25@example.com,Delhi,Blinkit,ios,2026-08-15
403393,Ekaja Memon,6666654612,,Hyderabad,Blinkit,ios,2025-09-09
403394,Harita Parsa,5181159999,aarna64@example.com,Jaipur,Blinkit,iOS,2025-09-17
403395,Nakul Lata,2210812514,zarnaluthra@example.org,Delhi,Swiggy Instamart,ios,02-03-2025
403396,Shivani Saha,0873554850,sanirajeshri@example.org,Chandigarh,Blinkit,ios,2024-07-29
403397,Ijaya Mallick,8366776257,maharajaarav@example.com,Kolkata,Swiggy Instamart,Android,2025-08-19
403398,Saanvi Kant,1850329577,jhagopal@example.net,Delhi,Swiggy Instamart,Android,2025-07-14
403399,Kalpit Dewan,8519793740,dalbir29@example.net,New Delhi,Swiggy Instamart,ANDROID,2025-10-28
403400,Jeet Rege,6372364003,iramesh@example.org,Chennai,Swiggy Instamart,ios,2025-08-26
403401,Shravya Sridhar,8481431492,manan08@example.org,Jaipur,Blinkit,ANDROID,2023-11-14
403402,Gavin Sen,8839930403,narayanekta@example.com,Hyderabad,Swiggy Instamart,ios,2024-09-01
403403,Chakradev Mane,3663947751,shansachi@example.org,Chennai,Blinkit,iOS,2024-04-15
403404,Ekaraj Kamdar,8032303396,dsankar@example.net,Delhi,Swiggy Instamart,iOS,2024-10-02
403405,Chakradev Bala,0186527540,qasim45@example.com,Chennai,Swiggy Instamart,iOS,2024-09-28
403406,Oni Hayer,,vasudhasubramanian@example.org,Pune,Zepto,Android,2025-10-13
403407,Forum Nigam,3758212227,virajgoel@example.com,Delhi,Zepto,Android,08/03/2025
403408,Jackson Raghavan,0057178565,anya73@example.org,Chennai,Zepto,,2025-09-28
403409,Champak Dewan,7604635820,chokshishivansh@example.net,Kochi,Swiggy Instamart,ANDROID,31/01/2026
403410,Upma Tata,1217294708,yyogi@example.com,Kolkata,Blinkit,iOS,2024-11-11
403411,Yasti Ahluwalia,9810861641,,Ahmedabad,Swiggy Instamart,ANDROID,2024-12-13
403412,Waida Hegde,5397384956,jagdishbandi@example.org,Delhi,Blinkit,Android,2024-07-17
403413,Panini Kalita,1728264642,mason73@example.com,Kochi,BigBasket,iOS,2026-02-07
403414,Reyansh Babu,3010487989,rmishra@example.com,Chennai,Zepto,ios,2025-12-21
403415,Eshana Patel,6150795632,anitavohra@example.net,Kochi,Swiggy Instamart,ANDROID,01-12-2025
403416,Arunima Modi,6976735030,minhaslajita@example.org,Chennai,BigBasket,ios,2023-08-21
403417,Hamsini Saran,1300728682,routlakshmi@example.org,New Delhi,Zepto,ANDROID,2026-05-29
403418,Oviya Palla,6019259857,anair@example.org,Ahmedabad,Swiggy Instamart,ios,2023-10-15
403419,Yatan Arora,4279343503,rachitthaker@example.org,Kochi,Blinkit,,2024-12-09
403420,Yauvani Chacko,4783573478,paninisha@example.org,Mumbai,Swiggy Instamart,ANDROID,2024-06-24
403421,Thomas Trivedi,0892273985,mistrydipta@example.com,Pune,Swiggy Instamart,ios,2025-08-25
403422,Jairaj Hora,7148687350,vedant34@example.com,Delhi,BigBasket,ios,2026-06-17
403423,Agastya Dara,7669902763,snaik@example.org,Jaipur,Blinkit,iOS,2024-10-02
403424,Yamini Choudhury,9752855484,chakrikalata@example.net,Chennai,Zepto,,2024-11-15
403425,Avni Bose,9481305140,modizilmil@example.com,Chandigarh,Swiggy Instamart,iOS,2024-03-31
403426,Kamya Sachar,9043102063,tlanka@example.com,Ahmedabad,Zepto,ios,2023-09-08
403427,Utkarsh Samra,9871343338,kapadiafrado@example.com,Kolkata,Swiggy Instamart,,2025-05-10
403428,Triya Majumdar,7742637046,,Kochi,Blinkit,Android,2024-06-06
403429,Yug Karnik,2064713477,fzachariah@example.org,Kolkata,BigBasket,Android,2026-01-13
403430,Nachiket Zachariah,5882110160,jthakur@example.net,Jaipur,Zepto,iOS,11-18-2024
403431,Qadim Krish,6954626514,bimala56@example.com,Chennai,Zepto,iOS,2025-02-19
403432,Isaiah Sane,3477091711,obose@example.com,Delhi,Zepto,Android,2024-01-13
403433,Owen Bhavsar,2207404722,nathan48@example.com,New Delhi,BigBasket,,2023-10-13
403434,Harrison Sharma,8822499899,,Lucknow,Swiggy Instamart,Android,2024-07-29
403435,Geetika Venkatesh,2686931420,jagarwal@example.com,Kolkata,Swiggy Instamart,iOS,2025-07-14
403436,Girindra Ray,8767197742,suhanishan@example.org,Kochi,Blinkit,,2024-11-12
403437,Varsha Bhavsar,2149856700,boaseaayush@example.org,Ahmedabad,BigBasket,Android,31-Aug-2024
403438,Luke Bajwa,3291670965,hdass@example.org,Bombay,Swiggy Instamart,ios,2025-02-11
403439,Hamsini Gandhi,1586520689,,BLR,Zepto,,2024-01-31
403440,Karan Ravi,7800148421,bandra@example.org,Lucknow,Swiggy Instamart,Android,2025-05-07
403441,Widisha Dube,7782770829,,Mumbai,Swiggy Instamart,,2024-09-12
403442,Jackson Mandal,4343880219,indrajitkumar@example.net,Delhi,Swiggy Instamart,ios,2025-04-10
403443,Gopal Madan,2467979087,,Chandigarh,Swiggy Instamart,iOS,2026-01-22
403444,Vidhi Dewan,3154460739,mkarnik@example.org,Kochi,BigBasket,ios,16-Feb-2025
403445,Vinaya Madan,6212290902,jyoti38@example.net,Chandigarh,Swiggy Instamart,iOS,2024-10-20
403446,Parth Ben,3450305589,leenakumer@example.net,Hyderabad,BigBasket,ios,2024-12-30
403447,Ishanvi Kaur,7286825551,wakeetasoman@example.org,Kochi,BigBasket,ANDROID,2026-08-15
403448,Nandini Guha,9902589529,rchatterjee@example.com,Lucknow,BigBasket,ANDROID,2026-07-01
403449,Samar Gulati,1442938630,rachitchand@example.com,Bengaluru,BigBasket,iOS,20/09/2025
403450,Krish Srivastava,1344618503,shethtejas@example.org,Hyderabad,BigBasket,ios,2025-07-25
403451,Divya Doctor,0731283882,voralibni@example.org,Chandigarh,Swiggy Instamart,ANDROID,2025-06-18
403452,Avi Ratti,1127677721,,Kochi,BigBasket,,2024-09-26
403453,Chatura Dugal,4053402139,vasatika07@example.org,Ahmedabad,BigBasket,Android,2025-03-20
403454,Chandani Sandal,7787211926,rrau@example.com,Chandigarh,Swiggy Instamart,Android,2024-11-18
403455,Chaitanya Shah,5486731327,tejasbanik@example.net,Kolkata,Swiggy Instamart,ios,2024-01-10
403456,Hemang Balay,3492374562,mohammed33@example.net,Hyderabad,Swiggy Instamart,ANDROID,2024-12-08
403457,Yashvi Kala,8670323909,raghavanoviya@example.com,Chandigarh,Blinkit,ios,2026-05-15
403458,Pushti Vasa,8392291354,upasna04@example.com,Kolkata,Blinkit,Android,2025-11-07
403459,Arjun Karan,1451837829,karpeabdul@example.com,Lucknow,BigBasket,,2024-11-11
403460,Nathan Lal,8750282581,guhaarunima@example.org,Delhi,Swiggy Instamart,ANDROID,2025-10-09
403461,Divya Sheth,9226288331,gwali@example.org,Pune,BigBasket,Android,2024-10-14
403462,Amruta Basak,,bahrireva@example.com,Chandigarh,Blinkit,Android,2025-05-07
403463,Mohini Andra,4935428489,karianay@example.com,Hyderabad,Zepto,Android,2023-12-22
403464,Forum Kibe,,bathvarsha@example.org,Chennai,Swiggy Instamart,ANDROID,2025-05-04
403465,Zehaan Dara,8731034980,ekavirhans@example.com,Mumbai,Blinkit,ANDROID,2026-03-11
403466,Dalbir Konda,7512785119,nadkarnichandresh@example.net,Kolkata,BigBasket,ios,2024-10-13
403467,Ridhi Dara,6606243765,yviswanathan@example.com,Pune,Blinkit,,02-03-2026
403468,Vaishnavi Rastogi,7577970747,niteshnair@example.org,Lucknow,Blinkit,ANDROID,01-02-2024
403469,Nidhi Bhatti,2027012378,vyanjana25@example.net,Jaipur,Blinkit,ANDROID,2025-06-15
403470,Amaira Sibal,6734649398,hemangini67@example.net,Lucknow,Zepto,Android,2025-12-17
403471,Advay Modi,5938214832,doshijeevika@example.net,Kolkata,Blinkit,ANDROID,2025-01-02
403472,Victor Sami,0918342899,vbarad@example.org,Ahmedabad,BigBasket,iOS,2023-10-27
403473,Mugdha Magar,5819634849,vinaya68@example.org,Kolkata,Zepto,Android,06-02-2026
403474,Utkarsh Merchant,8363861600,balvan92@example.net,Bengaluru,Zepto,Android,2025-06-05
403475,Matthew Goel,2551053836,gopalnatarajan@example.com,Hyderabad,Swiggy Instamart,,2026-01-23
403476,Karan Khare,8694644547,zayannarayanan@example.net,Kolkata,Zepto,,2026-05-21
403477,Viraj Gandhi,,rrajan@example.com,Ahmedabad,BigBasket,Android,10/01/2026
403478,Banjeet Loyal,2565609280,yashoda97@example.org,Hyderabad,Swiggy Instamart,ios,2026-01-17
403479,Bahadurjit Madan,1217380754,sarmagopal@example.com,Chandigarh,Zepto,ios,2025-03-25
403480,Kamya Hora,3495762587,jhaanthony@example.org,Lucknow,Blinkit,Android,2024-01-10
403481,Varenya Gole,,,Kolkata,Zepto,iOS,2025-11-20
403482,Darsh Bawa,2283111076,gissac@example.net,Bengaluru,Swiggy Instamart,iOS,2024-11-08
403483,Kevin Kamdar,1644081021,behlayush@example.net,Delhi,Zepto,iOS,2026-06-22
403484,Laban Pandey,3236268036,sudiksha84@example.net,Chandigarh,Zepto,iOS,2024-01-22
403485,Rayaan Natt,8963445224,choudhurybakhshi@example.org,Pune,Blinkit,ANDROID,2026-07-17
403486,Ekansh Viswanathan,5769305800,wallanirja@example.net,Chennai,BigBasket,,2026-01-10
403487,Vedika Bassi,7132562375,sharafindira@example.net,Pune,Swiggy Instamart,,10-Dec-2024
403488,Darika Kala,0965474673,raaginishanker@example.org,Kolkata,Zepto,ios,2026-06-27
403489,Neelima Soni,3297519523,iyercharles@example.org,Jaipur,Blinkit,Android,2026-07-25
403490,Falguni Bail,5631723233,rbarad@example.net,Jaipur,BigBasket,iOS,2024-10-07
403491,Hemal Borde,8424061893,neelrajan@example.net,Jaipur,Blinkit,ios,2026-04-11
403492,Lavanya Chada,4818797391,triptibatra@example.net,Pune,BigBasket,iOS,2025-07-05
403493,Pallavi Garg,0868544829,ekanta17@example.com,Kolkata,Blinkit,ios,2025-12-31
403494,Omisha Nanda,7323091447,somanpriya@example.net,Chennai,BigBasket,ios,06-Dec-2023
403495,Hemang Krish,5442120103,bnatt@example.com,Kochi,BigBasket,Android,09/12/2024
403496,Wahab Ahuja,1908776871,mannanaishani@example.net,Mumbai,BigBasket,iOS,2023-12-28
403497,Gaurang Mani,7795664401,chaayabarad@example.org,Jaipur,BigBasket,Android,2025-09-16
403498,Jagat Samra,4754718291,bhanumati53@example.org,Lucknow,Blinkit,iOS,2023-08-25
403499,Ryan Dalal,0115922845,bravel@example.org,Mumbai,Swiggy Instamart,ANDROID,2023-11-21
403500,Januja Parsa,5551343249,,Kochi,Zepto,iOS,2024-07-28
403501,Advay Hayre,4257447962,noahkadakia@example.com,Delhi,BigBasket,,17/07/2025
403502,Ekalinga Thaker,1213997133,kmitra@example.net,Hyderabad,Blinkit,ANDROID,12-Apr-2024
403503,Anya Ramakrishnan,5215041362,zinal91@example.net,Hyderabad,Blinkit,ANDROID,2024-04-09
403504,Janya Suresh,5555502096,,Lucknow,BigBasket,ios,2026-04-20
403505,Anamika Wali,0412461254,saanvi08@example.org,Delhi,Zepto,ios,2026-05-18
403506,Hiral Kar,3471406005,turvidhillon@example.com,Pune,BigBasket,ios,2025-08-17
403507,Aarush Dasgupta,5077191834,shaurya14@example.net,Pune,Swiggy Instamart,Android,2025-07-02
403508,Abhiram Shere,5525394798,,Hyderabad,Zepto,iOS,2024-03-25
403509,Charan Dass,2276595299,sarthak58@example.org,Bengaluru,Zepto,Android,2026-07-12
403510,Chameli Sant,9188546964,bhandariveer@example.com,Kochi,Blinkit,ios,2024-03-15
403511,Qushi Dutta,4596663274,zilmil20@example.com,Lucknow,Zepto,iOS,2023-12-01
403512,Jonathan Rana,7280796518,dubesudiksha@example.net,Bengaluru,Swiggy Instamart,Android,2025-06-05
403513,Isha Loke,0992515141,danizashil@example.org,BLR,Swiggy Instamart,,09-26-2024
403514,Jason Sheth,,patlafaqid@example.net,Lucknow,Zepto,ANDROID,2025-07-11
403515,Dhruv Chakraborty,8444871926,brahmbhattaachal@example.org,Mumbai,Blinkit,ios,2023-09-15
403516,Yagnesh De,7665815994,chaitanyacheema@example.com,Chandigarh,BigBasket,Android,2024-06-19
403517,Tamanna Narasimhan,,charandewan@example.com,Delhi,Swiggy Instamart,ios,2026-08-13
403518,Krishna Peri,3458474314,jrama@example.com,Chandigarh,BigBasket,Android,2025-02-03
403519,Aadhya Din,5669714340,ccomar@example.org,Delhi,Blinkit,Android,2025-07-21
403520,Janya Dhar,1059602389,mannanridhi@example.org,Hyderabad,Blinkit,ios,2025-09-23
403521,Urishilla Bajaj,6201353261,qguha@example.net,Kochi,Swiggy Instamart,,2024-02-29
403522,Dalbir Basu,4103789470,datevasudha@example.org,Chandigarh,BigBasket,iOS,29-Oct-2023
403523,Megha Sankaran,6064481780,jmandal@example.com,Pune,BigBasket,iOS,2025-01-10
403524,Meera Krishnamurthy,7976391341,dhingraisha@example.com,Jaipur,Blinkit,ANDROID,2023-11-01
403525,Lohit Badal,2104855343,chaaya48@example.com,Pune,Blinkit,iOS,2024-12-31
403526,Faras Mander,7189028970,mishramax@example.com,Kolkata,BigBasket,,21-Feb-2024
403527,Shivansh Natarajan,4660168202,ucchal93@example.org,Mumbai,Zepto,,2024-05-24
403528,Rudra Pathak,5980838241,paubhavna@example.net,Hyderabad,BigBasket,iOS,2024-02-04
403529,Aarini Malhotra,0103484204,bhatiavasatika@example.net,Lucknow,Zepto,ios,08-15-2025
403530,Arjun Jani,0340479872,bbalan@example.com,Pune,Swiggy Instamart,ios,2024-10-09
403531,Keya Sabharwal,4774015428,edave@example.net,Ahmedabad,BigBasket,ios,17/07/2026
403532,Bimala Srinivas,2787201579,lohitrau@example.com,Pune,Swiggy Instamart,ANDROID,30/01/2026
403533,Hardik Samra,6384940800,naksh41@example.org,Pune,Blinkit,ANDROID,2026-03-24
403534,Baljiwan Balan,5690847859,lakshloke@example.com,Mumbai,BigBasket,ios,20-May-2025
403535,Lila Kant,0697154108,mkorpal@example.com,Bengaluru,Swiggy Instamart,Android,2023-11-28
403536,Harshil Johal,9359853210,uagate@example.org,New Delhi,Swiggy Instamart,iOS,2023-09-03
403537,Arunima Choudhary,4922543384,ukala@example.org,Pune,BigBasket,,2024-04-26
403538,Yash Barad,7691666832,lajitarajan@example.org,Kolkata,Swiggy Instamart,iOS,2025-12-06
403539,Wahab Dalal,5555592484,nilima38@example.net,Pune,Zepto,Android,2024-09-06
403540,Jeevika Bora,2041413641,,bengaluru,Blinkit,ios,2026-01-24
403541,Rachita Bahl,3688711724,watikachatterjee@example.net,Jaipur,Swiggy Instamart,ios,2025-06-15
403542,Bhanumati Nayar,0759447033,thomas00@example.net,Delhi,BigBasket,ios,09-01-2024
403543,Aayush Hans,1500427664,hshan@example.net,Lucknow,Zepto,ios,2026-07-14
403544,Warinder Dalal,1540095139,suhanichoudhary@example.org,Pune,BigBasket,iOS,2026-07-03
403545,Jeevika Gade,3500401236,,Jaipur,BigBasket,Android,2025-05-22
403546,Logan Wagle,4922556154,dayamai08@example.org,New Delhi,BigBasket,ios,2025-07-28
403547,Nikita Wable,0916164510,dmohan@example.net,Kochi,Zepto,ios,30-Oct-2023
