employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status
103266,6020,Yash Kadakia,Store Manager,m,48878.0,2026-08-10,RESIGNED
103267,6035,Dominic Salvi,PICKER,Female,37008.0,2023-08-19,Active
103268,6117,Jonathan Dutt,Picker,f,38895.0,2024-09-18,Active
103269,6095,Ekani Parmar,delivery rider,Male,18947.0,2022-11-12,Active
103270,6007,Odika Dugal,Store Manager,m,33404.0,13-Jun-2026,On Leave
103271,6001,Vincent Padmanabhan,Store Manager,M,18341.0,2024-12-16,Active
103272,6116,Lekha Kala,Picker,Male,24747.0,2026-08-10,Active
103273,6113,Indrajit Gala,Packer,f,23537.0,2025-06-03,active
103274,6019,Upma Anand,Quality Checker,Female,62640.0,2025-02-28,On Leave
103275,6086,Amol Mahal,PICKER,M,17210.0,12/02/2026,Resigned
103276,6062,Chakrika Kar,Picker,m,51167.0,2025-10-20,Active
103277,6016,Gagan Lad,Store Manager,Male,29768.0,2022-08-19,RESIGNED
103278,6054,Udant Sarma,PICKER,f,41708.0,2023-04-26,Resigned
103279,6094,Eiravati Wason,Store Manager,M,43481.0,2024-08-25,Active
103280,6115,Adweta Chaudhry,Picker,Female,33257.0,2025-09-05,Resigned
103281,6069,Harsh Padmanabhan,Picker,Female,30378.0,2024-08-19,Active
103282,6138,Gaurang Muni,delivery rider,m,23087.0,2024-04-21,Active
103283,6148,Eta Toor,Picker,F,64495.0,22/06/2024,Active
103284,6134,Tanay Merchant,Packer,Female,18955.0,08-09-2023,Active
103285,6005,Gagan Sanghvi,Inventory Associate,f,47453.0,2025-03-03,Active
103286,6139,Gavin Garg,Quality Checker,m,30462.0,2026-03-04,Resigned
103287,6005,Shivansh Chacko,Delivery Rider,f,29879.0,2024-12-06,Resigned
103288,6144,Kala Bumb,Packer,f,31773.0,21-Dec-2022,Active
103289,6091,Michael Nagi,delivery rider,m,28125.0,05-Apr-2023,Active
103290,6116,David Guha,Store Manager,F,55366.0,2023-07-05,active
103291,6050,Aarav Batra,Picker,M,62554.0,12-12-2023,RESIGNED
103292,6138,Tanmayi Tara,Inventory Associate,m,47742.0,2023-02-03,Resigned
103293,6028,Bina Dhingra,Store Manager,Male,23921.0,2024-07-28,On Leave
103294,6021,Wahab Sundaram,Inventory Associate,Male,40426.0,2026-06-17,Resigned
103295,6101,Rachita Nagi,Picker,f,34748.0,2024-01-05,Active
103296,6125,Avi Sampath,Packer,Male,34680.0,2023-10-05,On Leave
103297,6058,Lajita Chandran,Inventory Associate,F,57046.0,02-24-2026,active
103298,6033,Isaiah Wali,delivery rider,Female,53634.0,2025-05-19,Resigned
103299,6055,Qadim Wable,Quality Checker,F,63992.0,2022-08-22,Active
103300,6095,Rohan Dara,delivery rider,Female,42740.0,2023-05-10,On Leave
103301,6134,Daksha Deshpande,PICKER,M,37173.0,2024-06-03,RESIGNED
103302,6015,Ranbir Gupta,Store Manager,Male,47738.0,2023-02-22,Active
103303,6001,Oviya Sachdev,Picker,Female,52584.0,2023-09-27,On Leave
103304,6090,Yauvani Chaudhuri,PICKER,M,29965.0,02-23-2024,Active
103305,6127,Gunbir Mane,Store Manager,,59479.0,2025-02-07,Active
103306,6056,Hamsini Johal,delivery rider,M,18968.0,2024-03-27,RESIGNED
103307,6085,Anvi Malhotra,delivery rider,m,48912.0,2024-08-01,Active
103308,6041,Bimala Kumar,Delivery Rider,Female,44442.0,26/10/2022,On Leave
103309,6041,Lavanya Srinivasan,Inventory Associate,f,34977.0,2022-12-29,Resigned
103310,6028,Hredhaan Karnik,Picker,,44085.0,2024-06-03,Resigned
103311,6110,Ayush Borra,Packer,F,39015.0,2023-02-23,Active
103312,6040,Osha Krishnamurthy,PICKER,Male,54504.0,25-Feb-2024,active
103313,6107,Watika Uppal,PICKER,,29061.0,2023-05-07,On Leave
103314,6048,Triya Ratti,Delivery Rider,m,44170.0,2026-07-18,Active
103315,6009,Faqid Parmer,Store Manager,f,32127.0,29/08/2022,Active
103316,6027,Sai Walia,Quality Checker,f,58804.0,2025-09-26,On Leave
103317,6101,Tarak Nagi,Store Manager,M,45577.0,2023-02-21,On Leave
103318,6070,Vasana Bedi,Quality Checker,M,54958.0,2023-02-23,RESIGNED
103319,6112,Bhavya Palla,Packer,m,50139.0,2026-04-13,Active
103320,6019,Yahvi Modi,Picker,F,45134.0,2022-09-29,Resigned
103321,6124,Zansi Shukla,delivery rider,m,21911.0,2024-01-31,RESIGNED
103322,6014,Waida Wagle,PICKER,F,28856.0,2025-01-27,Active
103323,6052,Lila Taneja,Picker,m,43181.0,2026-01-30,On Leave
103324,6056,Saksham Bobal,Inventory Associate,F,,2025-11-30,Active
103325,6143,Chanchal Amble,Quality Checker,Female,56113.0,01/01/2025,Active
103326,6050,Yug Contractor,Quality Checker,Female,51528.0,2024-08-14,Active
103327,6126,Chandani Zacharia,Picker,Male,37091.0,2026-07-19,RESIGNED
103328,6065,Hemangini Badami,Store Manager,M,54163.0,2024-02-06,Resigned
103329,6041,Udarsh Narasimhan,Inventory Associate,,39061.0,2026-04-24,active
103330,6017,Gautami Kohli,Store Manager,Male,37253.0,2024-02-06,Active
103331,6098,Vanya Bath,Picker,f,59034.0,2025-04-10,active
103332,6149,Alka Butala,Store Manager,M,44471.0,2023-09-13,Active
103333,6023,Balendra Dutt,Picker,F,34291.0,2026-06-11,active
103334,6142,Shivani Bora,Inventory Associate,M,37679.0,25/09/2025,Active
103335,6024,Upma Kumer,Inventory Associate,F,26808.0,2024-11-01,On Leave
103336,6015,Advik Raghavan,PICKER,Male,24837.0,13-Mar-2023,On Leave
103337,6053,Nikita Misra,Quality Checker,m,18820.0,2026-04-09,RESIGNED
103338,6048,Garima Mallick,Store Manager,Male,38564.0,2026-01-01,Resigned
103339,6075,Gavin Pathak,delivery rider,M,25955.0,2025-09-25,Active
103340,6066,Leena Sachdev,delivery rider,Female,40609.0,2024-12-27,Resigned
103341,6103,Hemani Taneja,Packer,f,24745.0,2026-05-01,RESIGNED
103342,6074,Daksh Ben,Picker,Male,45755.0,2025-10-10,active
103343,6012,Eta Patla,Picker,M,46807.0,22-May-2025,Resigned
103344,6036,Amruta Chhabra,delivery rider,F,44031.0,2024-06-13,On Leave
103345,6139,Tanvi Chaudhuri,PICKER,,,2024-04-09,On Leave
103346,6143,Omisha Sem,Quality Checker,Female,49045.0,2022-09-07,Active
103347,6048,Diya Chowdhury,Inventory Associate,Female,46205.0,2023-09-30,On Leave
103348,6088,Krishna Randhawa,PICKER,f,38149.0,2025-06-28,Active
103349,6150,Neha Bajwa,Quality Checker,m,52144.0,2024-12-02,RESIGNED
103350,6129,Aarav Gade,Delivery Rider,Female,47130.0,2024-04-01,RESIGNED
103351,6039,Anirudh Doshi,Inventory Associate,f,41732.0,01-28-2025,On Leave
103352,6054,Vasudha Patla,Store Manager,F,63823.0,2025-12-17,Active
103353,6043,Rajata Sandhu,Inventory Associate,F,27241.0,2025-08-31,Active
103354,6013,Azad Bajaj,Delivery Rider,f,53102.0,2023-02-14,RESIGNED
103355,6006,Sudiksha Sangha,Inventory Associate,Female,53140.0,2025-06-01,Resigned
103356,6077,Devika Wadhwa,PICKER,Female,16691.0,04-Mar-2026,Active
103357,6092,Aarna Sangha,Quality Checker,m,35009.0,2023-09-30,Active
103358,6120,Noah Wable,delivery rider,M,18220.0,2023-02-12,RESIGNED
103359,6003,Laksh Walia,Picker,m,31253.0,2022-09-11,active
103360,6084,Neelima Ghose,Inventory Associate,F,58030.0,2025-05-01,Active
103361,6095,Ikshita Mohanty,delivery rider,M,47654.0,2024-08-10,Active
103362,6099,Girish Bala,delivery rider,Female,56796.0,2024-05-03,active
103363,6100,Xavier Mittal,Quality Checker,M,64337.0,2024-09-15,Active
103364,6082,Gopal Sangha,Delivery Rider,F,49884.0,2023-05-09,Resigned
103365,6033,Hemangini Comar,Inventory Associate,Female,48439.0,2024-11-02,Resigned
103366,6087,Sai Sinha,Picker,Male,38066.0,19-Sep-2022,Resigned
103367,6049,Damyanti Venkataraman,Quality Checker,f,55866.0,2024-04-02,On Leave
103368,6084,Isha Ratti,PICKER,F,21310.0,2023-09-27,Resigned
103369,6045,Yashica Gera,Store Manager,f,15371.0,2024-12-04,Active
103370,6038,Alexander Jain,Picker,F,55187.0,2024-01-11,RESIGNED
103371,6085,Yashica Raval,delivery rider,F,24481.0,2025-01-09,Active
103372,6028,Lajita Soman,Packer,M,58978.0,2022-10-14,active
103373,6007,Yuvraj Kumer,Delivery Rider,F,28407.0,2025-02-22,Active
103374,6129,Anjali Khare,Quality Checker,M,,2024-03-20,RESIGNED
103375,6014,Harita Vig,Delivery Rider,f,25032.0,2022-11-11,RESIGNED
103376,7000,Wridesh Kuruvilla,Inventory Associate,m,44933.0,2023-09-06,On Leave
103377,6015,Ojas Loke,Store Manager,,25278.0,2024-09-23,Active
103378,6147,Chandran Mahajan,delivery rider,Female,42630.0,2025-07-17,On Leave
103379,6054,Vincent Narang,Picker,F,56331.0,2024-05-17,On Leave
103380,6142,Rohan Nori,Quality Checker,M,24343.0,2024-03-01,active
103381,6112,Reyansh Kala,Delivery Rider,m,51216.0,2026-02-02,Resigned
103382,6052,Amol Kohli,Packer,M,36612.0,2025-06-12,RESIGNED
103383,6098,Abeer Thaman,delivery rider,,36602.0,2024-03-12,Active
103384,6114,Barkha Chacko,Inventory Associate,F,17485.0,2024-08-12,Resigned
103385,6064,Kai Manne,Picker,M,43430.0,2025-06-04,active
103386,6025,Rohan Saxena,Delivery Rider,m,55500.0,2024-06-19,Resigned
103387,6122,Harsh Kadakia,Store Manager,Male,50856.0,2023-06-23,active
103388,6132,Kai Prashad,Packer,F,41188.0,02/03/2025,Active
103389,6127,William Butala,Picker,f,25000.0,2026-01-08,On Leave
103390,6108,Jalsa Mukhopadhyay,Delivery Rider,F,64058.0,2025-03-03,Active
103391,6038,Oni Ravel,delivery rider,f,27686.0,03-25-2024,Active
103392,6100,Quincy Char,Delivery Rider,F,53420.0,2024-10-04,On Leave
103393,6125,Wahab Ganesh,delivery rider,f,32878.0,2024-12-25,Active
103394,6127,Aayush Rajagopal,Store Manager,,44944.0,2023-02-24,Active
103395,6015,Manbir Sodhi,Packer,Male,52144.0,2022-11-12,RESIGNED
103396,6031,Aarav Barad,Quality Checker,M,64773.0,2024-09-23,Active
103397,6050,Zaid Rajagopalan,Quality Checker,F,36695.0,2026-05-14,Active
103398,6050,Rachita Nagy,PICKER,,19067.0,2022-12-03,active
103399,6117,Yug Kapoor,Inventory Associate,F,51542.0,06/03/2023,Active
103400,6021,Yahvi Saxena,Inventory Associate,Male,45343.0,27-Mar-2026,RESIGNED
103401,6073,Irya Varghese,Picker,M,50102.0,2025-11-05,active
103402,6088,Geetika Pandya,Store Manager,m,38973.0,2025-11-04,Active
103403,6003,Arunima Dhillon,PICKER,m,44331.0,2023-01-27,RESIGNED
103404,6129,Wahab Peri,Picker,Male,20937.0,2025-03-15,On Leave
103405,6063,Tarak Nagi,PICKER,M,39770.0,2022-12-22,RESIGNED
103406,6107,Advay Chana,Quality Checker,Male,22912.0,2024-10-06,Active
103407,6028,Udant Kala,Packer,Female,22777.0,2025-07-25,active
103408,6150,Girish Din,Picker,f,36898.0,2022-11-29,Resigned
103409,6017,Ati Golla,Quality Checker,Female,21625.0,2024-02-01,Active
103410,6107,Ekanta Koshy,Store Manager,F,47690.0,2026-08-12,Active
103411,6080,Udarsh Padmanabhan,PICKER,m,19142.0,2025-11-13,Active
103412,6067,Ati Parikh,Packer,F,23285.0,2024-05-27,Active
103413,6066,Shivansh Nazareth,PICKER,M,19082.0,2022-09-27,RESIGNED
103414,6088,Yochana Nazareth,Packer,Male,45747.0,2024-04-07,Active
103415,6047,Chandresh Babu,Quality Checker,f,16783.0,2025-06-06,Active
103416,6070,Urishilla Rao,delivery rider,F,32251.0,2022-12-20,RESIGNED
103417,6079,Fitan Bhasin,Delivery Rider,M,58271.0,2026-05-06,active
103418,6006,Abdul Samra,Inventory Associate,m,29344.0,2025-03-21,active
103419,6001,Charvi Ben,delivery rider,F,21945.0,2023-04-04,Resigned
103420,6052,George Naidu,Picker,Male,33797.0,2025-11-12,RESIGNED
103421,6147,Chaaya Chana,Store Manager,M,53204.0,2023-08-09,Active
103422,6069,Ijaya Korpal,Store Manager,M,29196.0,2024-12-12,Active
103423,6072,Advika Nagy,Delivery Rider,F,59232.0,2025-09-04,RESIGNED
103424,6015,Gabriel Karan,Picker,Female,17670.0,26-Jun-2023,active
103425,6116,Hemang Anne,Inventory Associate,M,42634.0,2025-03-08,Active
103426,6150,Leena Mallick,Packer,F,48559.0,2026-01-28,Active
103427,6130,Nitesh Banerjee,Quality Checker,F,,21/02/2023,RESIGNED
103428,6080,Yashodhara Sani,Quality Checker,M,56275.0,2023-03-18,On Leave
103429,6021,Tanay Hans,Delivery Rider,Female,60662.0,2023-10-28,RESIGNED
103430,6119,Zayan Bajwa,PICKER,F,41898.0,09-Aug-2024,On Leave
103431,6146,Balhaar Deol,delivery rider,M,56054.0,2025-08-26,RESIGNED
103432,6119,Anmol Kar,Picker,F,36144.0,2026-08-06,RESIGNED
103433,6047,Simon Dhar,Quality Checker,,50167.0,2025-05-23,Active
103434,6051,Ansh Mander,PICKER,f,56823.0,2024-07-12,Active
103435,6114,Chakrika Bansal,Delivery Rider,f,45292.0,2026-06-28,Resigned
103436,6018,Jhalak Jha,PICKER,f,40794.0,2025-04-04,Active
103437,6068,Praneel Ben,Delivery Rider,f,27176.0,24-Nov-2022,Active
103438,6032,Anvi Gokhale,Store Manager,m,51136.0,2024-06-04,Resigned
103439,6105,Nathaniel Raj,delivery rider,M,48695.0,2023-12-04,Active
103440,6128,Jason Ram,PICKER,m,16185.0,2024-07-07,Active
103441,6075,Amrita Chad,PICKER,m,35986.0,2025-08-13,Active
103442,6042,Falak Iyengar,Quality Checker,m,54448.0,2024-12-05,Active
103443,6058,Jeet Dara,Inventory Associate,Male,37361.0,2025-09-10,Resigned
103444,6114,Veda Kalita,PICKER,m,54070.0,2025-01-01,Active
103445,6134,Simon Randhawa,PICKER,Female,63317.0,2025-06-05,Active
103446,6125,Ganga Issac,Delivery Rider,Female,30022.0,2026-01-03,RESIGNED
103447,6132,Sanaya Borra,Quality Checker,Male,26386.0,2025-02-23,Resigned
103448,6066,Upadhriti Cheema,Picker,m,21161.0,2026-05-18,On Leave
103449,6022,Upma Banerjee,Quality Checker,F,53747.0,2023-01-27,Active
103450,6005,Ryan Dhaliwal,Store Manager,,33139.0,2026-07-09,active
103451,6082,Harrison Gopal,PICKER,,37408.0,2024-12-03,active
103452,6046,Ridhi Hayre,Packer,Female,61101.0,2022-12-05,Active
103453,6061,Urvashi Yadav,Picker,F,32574.0,11-29-2023,Active
103454,6031,Rohan Devan,PICKER,Male,25522.0,2025-07-17,Active
103455,6091,Advay Kanda,Delivery Rider,M,20070.0,2023-08-14,RESIGNED
103456,6120,Sai Grover,Packer,f,24992.0,2025-01-13,Active
103457,6050,Lipika Narayan,delivery rider,m,26491.0,2023-03-11,RESIGNED
103458,6021,Vasana Sule,Delivery Rider,M,46050.0,2025-08-09,Resigned
103459,6017,Banjeet Gupta,Quality Checker,m,56694.0,2024-06-22,On Leave
103460,6126,Anamika Mangal,delivery rider,Female,46027.0,2024-04-16,On Leave
103461,6141,Ayush Bail,Quality Checker,Female,39145.0,2023-05-19,Resigned
103462,6101,Advika Goel,Delivery Rider,,18073.0,2024-05-12,Active
103463,6117,Zansi Vora,Store Manager,M,30549.0,2024-04-06,Active
103464,6087,Peter Prabhakar,Picker,Male,36906.0,2023-08-23,Resigned
103465,6093,Chandran Mohan,delivery rider,M,37059.0,2023-05-08,Active
103466,6123,Amaira Bora,Packer,m,21639.0,2025-06-26,active
103467,6011,Mohammed Sani,Quality Checker,m,60661.0,2023-12-31,active
103468,6015,Ethan Nagar,Quality Checker,Female,49351.0,2022-08-24,Active
103469,6028,Theodore Bandi,Picker,M,18028.0,2023-02-02,RESIGNED
103470,6032,Falan Sarma,Inventory Associate,Male,59146.0,03/07/2025,Active
103471,6044,Tristan Toor,Quality Checker,F,18826.0,2022-09-22,RESIGNED
103472,6053,Jacob Subramanian,Inventory Associate,f,47302.0,2022-09-20,active
103473,6066,Vedant Saha,Quality Checker,m,56497.0,2023-07-26,RESIGNED
103474,6048,Benjamin Dube,Inventory Associate,F,60495.0,29/08/2024,Active
103475,6072,Robert Kale,Delivery Rider,,16198.0,24/10/2024,active
103476,6123,Ishita Tara,Picker,m,47813.0,12-Jul-2025,Resigned
103477,6087,Ganga Swamy,Quality Checker,,37572.0,09-04-2024,Active
103478,6042,Vihaan Dhingra,PICKER,f,17730.0,2025-08-17,On Leave
103479,6091,Meghana Bhargava,Inventory Associate,F,,2024-08-02,Active
103480,6051,Manan Wason,delivery rider,Male,19621.0,2025-08-18,active
103481,6039,Dev Vaidya,Picker,f,44130.0,2025-12-16,Resigned
103482,6092,Falan Ramanathan,Packer,Male,18964.0,2024-01-22,RESIGNED
103483,6073,Bhanumati Hans,PICKER,M,15720.0,05-17-2024,active
103484,6075,Amol Karnik,Inventory Associate,M,53388.0,2022-10-27,Active
103485,6133,Vivaan Ramakrishnan,Store Manager,Female,29713.0,2024-04-26,Active
103486,6088,Manbir Chandra,Store Manager,Female,15112.0,2025-06-19,Active
103487,6132,Advika Oommen,Delivery Rider,,43145.0,03-08-2024,Resigned
103488,6138,Kevin Upadhyay,Inventory Associate,m,60439.0,2024-10-28,active
103489,6132,Ridhi Kapadia,Inventory Associate,Female,49173.0,2023-12-05,Active
103490,6090,Ekantika Balay,Delivery Rider,F,27496.0,2026-08-02,Active
103491,6073,Indrajit Goda,Picker,f,40641.0,2026-08-06,active
103492,6048,Arya Kalita,Store Manager,m,,2024-03-08,active
103493,6130,Caleb Basak,PICKER,f,16561.0,02-23-2023,Resigned
103494,6116,Ayush Dayal,Delivery Rider,m,38527.0,2024-05-05,Active
103495,6081,Hemangini Vala,Picker,Male,29781.0,2023-01-04,active
103496,6061,Janya Sahota,Quality Checker,F,58522.0,2025-11-06,On Leave
103497,6024,Manthan Srinivasan,delivery rider,F,19334.0,2022-11-09,On Leave
103498,6142,Ekansh Pandya,Inventory Associate,M,47276.0,2024-02-19,Active
103499,6075,Faqid Tella,delivery rider,Male,,2025-12-27,Resigned
103500,6120,Ekani Mistry,Quality Checker,m,54919.0,2023-09-18,Active
103501,6138,Adweta Sachdeva,Packer,f,,2024-09-16,Active
103502,6137,Pranav Gopal,Quality Checker,f,60409.0,2024-08-16,Active
103503,6100,Nikita Sahota,Packer,Female,41382.0,18-Aug-2024,Resigned
103504,6034,Kai Garg,Packer,,60442.0,2023-12-30,Resigned
103505,6136,Neel Babu,Quality Checker,F,44346.0,08-Feb-2023,RESIGNED
103506,6001,Yachana Issac,Inventory Associate,F,,2023-08-15,Active
103507,6149,Advika Mammen,Store Manager,m,15353.0,02-Mar-2024,Active
103508,6003,Aarnav Parmar,Store Manager,M,36229.0,2025-10-07,RESIGNED
103509,6026,Devika Aurora,Quality Checker,Female,28595.0,2024-05-22,Active
103510,6056,Benjamin Saxena,Packer,Male,42556.0,2022-09-12,Active
103511,6072,Tristan Wable,PICKER,m,53954.0,2022-12-26,active
103512,6121,Krisha Saxena,delivery rider,Male,41111.0,2023-03-12,active
103513,6113,Laban Wable,Packer,m,61087.0,2023-05-24,On Leave
103514,6086,Jeevika Wali,Store Manager,F,,2026-01-09,Active
103515,6086,Samarth Balasubramanian,Store Manager,f,32140.0,18/09/2022,On Leave
103516,6030,Advika Lalla,Picker,f,59118.0,2023-01-20,Active
103517,6114,Abha Goswami,delivery rider,Male,41959.0,2024-03-23,Resigned
103518,6059,Maya Dua,Store Manager,Male,46994.0,2025-04-30,active
103519,6037,Riya Raval,PICKER,m,42428.0,2025-12-06,RESIGNED
103520,6010,Harshil Kamdar,Quality Checker,f,44681.0,2026-05-31,Active
103521,6017,Adweta Parmer,Inventory Associate,Female,59289.0,2025-07-16,RESIGNED
103522,6038,Megha Tata,Store Manager,M,41208.0,2023-04-15,Active
103523,6011,Rachit Hans,Quality Checker,M,32656.0,2022-08-25,Active
103524,6007,Ijaya Dass,Packer,F,56238.0,22/07/2024,Resigned
103525,6132,Kamya Dora,Picker,Female,51513.0,2026-06-06,Active
103526,6027,Vedant Narayan,Store Manager,m,61676.0,2024-09-02,Active
103527,6091,Rachit Saini,PICKER,m,22609.0,2026-08-01,RESIGNED
103528,6097,Geetika Pathak,PICKER,M,41142.0,2025-11-24,On Leave
103529,6137,Vincent Acharya,Delivery Rider,M,50810.0,2025-10-15,On Leave
103530,6048,Janani Upadhyay,Packer,f,26684.0,2025-07-16,active
103531,6116,Ekanta Chand,Inventory Associate,Female,16994.0,26/05/2026,On Leave
103532,6036,Vanya Narula,Store Manager,M,61838.0,2025-05-14,RESIGNED
103533,6102,Urvashi Sangha,Delivery Rider,Male,20433.0,27-Dec-2024,On Leave
103534,6072,Tristan Mukherjee,Picker,Male,,2023-11-02,RESIGNED
103535,6074,Meghana Sur,Delivery Rider,m,19745.0,2023-10-06,RESIGNED
103536,6090,Harini Gour,Quality Checker,f,16558.0,2025-05-30,RESIGNED
103537,6023,Eshana Behl,PICKER,f,15796.0,2023-03-16,Active
103538,6021,Jasmit Madan,Store Manager,Male,52919.0,2024-03-24,active
103539,6125,Manya Pal,PICKER,f,22615.0,21-Oct-2025,Active
103540,6039,Timothy Soman,delivery rider,m,24132.0,2023-12-13,Active
103541,6054,Triya Krish,Delivery Rider,m,22883.0,2025-09-08,active
103542,6082,Yochana Kala,Inventory Associate,Male,28099.0,2024-02-04,Active
103543,6150,Faris Tank,delivery rider,f,24289.0,2025-06-11,RESIGNED
103544,6118,Harini Mukherjee,Store Manager,Male,20158.0,2026-07-06,active
103545,6115,Yochana Nadig,Delivery Rider,Female,17121.0,2025-04-07,active
103546,6045,Shravya Sharaf,Picker,,35362.0,2024-08-31,RESIGNED
103547,6008,Varenya Subramanian,Packer,M,49341.0,12-05-2025,Active
103548,6100,Chakradev Yadav,Picker,F,36000.0,2024-01-06,Active
103549,6148,Ekani Wali,Delivery Rider,m,41872.0,2023-12-21,RESIGNED
103550,6027,Aarnav Choudhary,Store Manager,F,32934.0,2023-08-24,Active
103551,6033,Rishi Chaudhuri,Packer,F,58277.0,2024-09-14,Active
103552,6107,Nathan Lal,Store Manager,Female,37154.0,2023-12-06,Active
103553,6130,Triveni Chander,Quality Checker,m,21180.0,2023-12-15,On Leave
103554,6088,Irya Dua,Picker,F,28889.0,2024-11-09,Active
103555,6009,Mekhala Mahajan,Inventory Associate,M,21661.0,2025-01-20,RESIGNED
103556,6022,Jhalak Dora,Inventory Associate,F,45590.0,2023-08-10,Resigned
103557,6042,Ishita Patil,Picker,m,34418.0,2024-08-23,Active
103558,6093,Yahvi Tank,Packer,Female,38307.0,2023-09-14,Active
103559,6125,Ijaya Kala,Picker,Male,54226.0,12-16-2025,RESIGNED
103560,6025,Darpan Ghose,Inventory Associate,f,51572.0,15/03/2025,Resigned
103561,6003,Nachiket Gandhi,delivery rider,M,55944.0,2023-05-14,Active
103562,6077,Ijaya Lad,Picker,Male,53453.0,03-03-2023,Active
103563,6092,Lohit Ramaswamy,Inventory Associate,m,45587.0,2025-12-21,Active
103564,7010,Lavanya Yogi,PICKER,m,36078.0,30-May-2024,active
103565,6053,Udyati Batta,Quality Checker,M,61268.0,22-Jul-2023,Active
103566,6084,Tanmayi Swamy,delivery rider,m,51975.0,2023-10-25,RESIGNED
103567,6023,Ladli Mand,Packer,f,49444.0,2024-06-26,active
103568,6025,Jagdish Mohanty,Picker,M,50417.0,2023-06-27,RESIGNED
103569,6018,Jeremiah Dada,Store Manager,F,32718.0,2025-01-21,Active
103570,6107,Jonathan Hayer,Store Manager,Male,57335.0,2025-12-05,Active
103571,6028,Qasim Savant,Inventory Associate,Female,32875.0,2025-11-21,Active
103572,6088,Gaurav Mangat,Quality Checker,,40546.0,2025-04-27,Resigned
103573,6094,Sara Raja,Store Manager,f,56456.0,2023-02-04,Active
103574,6059,Falan Saha,PICKER,f,38418.0,15/04/2024,Active
103575,6141,Odika Ramanathan,PICKER,F,55578.0,2022-09-01,RESIGNED
103576,6117,Ekantika Yohannan,Picker,Male,35070.0,2025-10-28,Resigned
103577,6060,Girindra Bhakta,Quality Checker,Female,31929.0,2025-05-30,Active
103578,6126,Tristan Banik,Inventory Associate,,20385.0,2025-02-02,active
103579,6016,Ojasvi Kapadia,PICKER,f,24356.0,2023-08-17,On Leave
103580,6144,Wakeeta Kala,Inventory Associate,m,35832.0,2023-07-24,Active
103581,6011,Lucky Dua,Store Manager,M,33419.0,2024-03-12,Active
103582,6032,Vasatika Cherian,Store Manager,F,51499.0,2025-07-21,active
103583,6073,Omisha Parikh,Store Manager,M,33007.0,2023-06-10,Active
103584,6006,Ekansh Acharya,delivery rider,Female,46742.0,29/04/2024,Active
103585,6004,Frado Chada,Picker,f,33831.0,11-Feb-2023,On Leave
103586,6144,Janaki Chakraborty,delivery rider,F,40477.0,2024-08-20,Active
103587,6131,Geetika Venkatesh,Inventory Associate,F,27844.0,2024-08-16,RESIGNED
103588,6081,Aarav Batta,Picker,,57999.0,04-10-2026,On Leave
103589,6088,Yahvi Agrawal,delivery rider,Female,40853.0,2026-07-31,RESIGNED
103590,6039,Advika Bhatia,delivery rider,,34175.0,2024-08-25,active
103591,6040,Caleb Dugar,delivery rider,m,26121.0,2024-01-03,On Leave
103592,6011,Lakshmi Mahajan,PICKER,m,53163.0,2025-11-07,Active
103593,6066,Alexander Subramanian,delivery rider,,32755.0,2025-07-02,Active
103594,6089,Sara Sibal,Inventory Associate,Male,27371.0,2023-07-20,Active
103595,6022,Raghav Mand,Delivery Rider,f,44633.0,2022-12-18,Active
103596,6005,Wriddhish Sahota,Picker,Female,49839.0,2026-03-24,Active
103597,6043,Chakradev Koshy,Inventory Associate,F,38762.0,04-30-2025,Resigned
103598,6136,Wridesh Dube,Packer,Female,18394.0,2024-10-08,Active
103599,6093,Daksh Dutta,Quality Checker,f,16735.0,2026-05-01,Active
103600,6071,Azaan Shere,Quality Checker,Female,54804.0,2024-07-31,active
103601,6120,Divya Pai,delivery rider,f,51650.0,2026-03-20,Active
103602,6065,Daksha Wagle,Picker,M,42504.0,2025-11-15,Active
103603,6049,Krish Patla,Packer,M,16653.0,03-Jul-2024,On Leave
103604,6002,Damini Sant,Packer,f,40435.0,2025-03-30,RESIGNED
103605,6141,Aarini Jain,Store Manager,Male,57546.0,18-Jan-2023,Active
103606,6119,Gayathri Vaidya,Inventory Associate,m,33568.0,2023-07-13,Active
103607,6100,Anika Dayal,Store Manager,m,46788.0,2026-02-15,On Leave
103608,6098,Yatan Gera,Packer,f,43851.0,2024-08-24,RESIGNED
103609,6041,Abhimanyu Chanda,PICKER,F,56151.0,2025-08-25,On Leave
103610,6030,Leela Sundaram,Quality Checker,f,26162.0,12-May-2026,Active
103611,6019,Vinaya Palla,Quality Checker,,59306.0,2024-05-13,Active
103612,6005,Saumya Kapur,Packer,m,19057.0,2024-05-22,Active
103613,6123,Viraj Date,Packer,F,52859.0,2024-12-28,RESIGNED
103614,6032,Darika Oak,Delivery Rider,F,35533.0,2022-11-14,Resigned
103615,6020,Aarini Goswami,delivery rider,m,42538.0,2026-07-02,Active
103616,6126,Fiyaz Dalal,Quality Checker,Male,36322.0,2025-12-17,Active
103617,6090,Jeet Nigam,Store Manager,F,31105.0,2026-07-22,active
103618,6075,Ronith Buch,Inventory Associate,Male,30260.0,2024-01-22,active
103619,6028,Bakhshi Dyal,Quality Checker,Female,27960.0,2022-09-26,RESIGNED
103620,6126,Ria Prasad,PICKER,f,28019.0,2025-08-19,Active
103621,6050,Dalaja Koshy,Packer,M,27572.0,2024-05-29,active
