employee_id,store_id,employee_name,role,gender,monthly_salary_inr,joining_date,employment_status,clean_store_id,salary_status,work_status
103363,6100,Xavier Mittal,Quality Checker,Male,64337.0,2024-09-15,Active,6100,Normal,Currently Working
103364,6082,Gopal Sangha,Delivery Rider,Female,49884.0,2023-05-09,Resigned,6082,Normal,Resigned
103365,6033,Hemangini Comar,Inventory Associate,Female,48439.0,2024-11-02,Resigned,6033,Normal,Resigned
103366,6087,Sai Sinha,Picker,Male,38066.0,2022-09-19,Resigned,6087,Normal,Resigned
103367,6049,Damyanti Venkataraman,Quality Checker,Female,55866.0,2024-04-02,On Leave,6049,Normal,On Leave
103368,6084,Isha Ratti,Picker,Female,21310.0,2023-09-27,Resigned,6084,Normal,Resigned
103369,6045,Yashica Gera,Store Manager,Female,15371.0,2024-12-04,Active,6045,Normal,Currently Working
103370,6038,Alexander Jain,Picker,Female,55187.0,2024-01-11,Resigned,6038,Normal,Resigned
103371,6085,Yashica Raval,Delivery Rider,Female,24481.0,2025-01-09,Active,6085,Normal,Currently Working
103372,6028,Lajita Soman,Packer,Male,58978.0,2022-10-14,Active,6028,Normal,Currently Working
103373,6007,Yuvraj Kumer,Delivery Rider,Female,28407.0,2025-02-22,Active,6007,Normal,Currently Working
103374,6129,Anjali Khare,Quality Checker,Male,39702.5,2024-03-20,Resigned,6129,Normal,Resigned
103375,6014,Harita Vig,Delivery Rider,Female,25032.0,2022-11-11,Resigned,6014,Normal,Resigned
103376,7000,Wridesh Kuruvilla,Inventory Associate,Male,44933.0,2023-09-06,On Leave,6001,Normal,On Leave
103377,6015,Ojas Loke,Store Manager,Unknown,25278.0,2024-09-23,Active,6015,Normal,Currently Working
103378,6147,Chandran Mahajan,Delivery Rider,Female,42630.0,2025-07-17,On Leave,6147,Normal,On Leave
103379,6054,Vincent Narang,Picker,Female,56331.0,2024-05-17,On Leave,6054,Normal,On Leave
103380,6142,Rohan Nori,Quality Checker,Male,24343.0,2024-03-01,Active,6142,Normal,Currently Working
103381,6112,Reyansh Kala,Delivery Rider,Male,51216.0,2026-02-02,Resigned,6112,Normal,Resigned
103382,6052,Amol Kohli,Packer,Male,36612.0,2025-06-12,Resigned,6052,Normal,Resigned
103383,6098,Abeer Thaman,Delivery Rider,Unknown,36602.0,2024-03-12,Active,6098,Normal,Currently Working
103384,6114,Barkha Chacko,Inventory Associate,Female,17485.0,2024-08-12,Resigned,6114,Normal,Resigned
103385,6064,Kai Manne,Picker,Male,43430.0,2025-06-04,Active,6064,Normal,Currently Working
103386,6025,Rohan Saxena,Delivery Rider,Male,55500.0,2024-06-19,Resigned,6025,Normal,Resigned
103387,6122,Harsh Kadakia,Store Manager,Male,50856.0,2023-06-23,Active,6122,Normal,Currently Working
103388,6132,Kai Prashad,Packer,Female,41188.0,2025-02-03,Active,6132,Normal,Currently Working
103389,6127,William Butala,Picker,Female,25000.0,2026-01-08,On Leave,6127,Normal,On Leave
103390,6108,Jalsa Mukhopadhyay,Delivery Rider,Female,64058.0,2025-03-03,Active,6108,Normal,Currently Working
103391,6038,Oni Ravel,Delivery Rider,Female,27686.0,2024-03-25,Active,6038,Normal,Currently Working
103392,6100,Quincy Char,Delivery Rider,Female,53420.0,2024-10-04,On Leave,6100,Normal,On Leave
103393,6125,Wahab Ganesh,Delivery Rider,Female,32878.0,2024-12-25,Active,6125,Normal,Currently Working
103394,6127,Aayush Rajagopal,Store Manager,Unknown,44944.0,2023-02-24,Active,6127,Normal,Currently Working
103395,6015,Manbir Sodhi,Packer,Male,52144.0,2022-11-12,Resigned,6015,Normal,Resigned
103396,6031,Aarav Barad,Quality Checker,Male,64773.0,2024-09-23,Active,6031,Normal,Currently Working
103397,6050,Zaid Rajagopalan,Quality Checker,Female,36695.0,2026-05-14,Active,6050,Normal,Currently Working
103398,6050,Rachita Nagy,Picker,Unknown,19067.0,2022-12-03,Active,6050,Normal,Currently Working
103399,6117,Yug Kapoor,Inventory Associate,Female,51542.0,2023-06-03,Active,6117,Normal,Currently Working
103400,6021,Yahvi Saxena,Inventory Associate,Male,45343.0,2026-03-27,Resigned,6021,Normal,Resigned
103401,6073,Irya Varghese,Picker,Male,50102.0,2025-11-05,Active,6073,Normal,Currently Working
103402,6088,Geetika Pandya,Store Manager,Male,38973.0,2025-11-04,Active,6088,Normal,Currently Working
103403,6003,Arunima Dhillon,Picker,Male,44331.0,2023-01-27,Resigned,6003,Normal,Resigned
103404,6129,Wahab Peri,Picker,Male,20937.0,2025-03-15,On Leave,6129,Normal,On Leave
103405,6063,Tarak Nagi,Picker,Male,39770.0,2022-12-22,Resigned,6063,Normal,Resigned
103406,6107,Advay Chana,Quality Checker,Male,22912.0,2024-10-06,Active,6107,Normal,Currently Working
103407,6028,Udant Kala,Packer,Female,22777.0,2025-07-25,Active,6028,Normal,Currently Working
103408,6150,Girish Din,Picker,Female,36898.0,2022-11-29,Resigned,6150,Normal,Resigned
103409,6017,Ati Golla,Quality Checker,Female,21625.0,2024-02-01,Active,6017,Normal,Currently Working
103410,6107,Ekanta Koshy,Store Manager,Female,47690.0,2026-08-12,Active,6107,Normal,Currently Working
103411,6080,Udarsh Padmanabhan,Picker,Male,19142.0,2025-11-13,Active,6080,Normal,Currently Working
103412,6067,Ati Parikh,Packer,Female,23285.0,2024-05-27,Active,6067,Normal,Currently Working
103413,6066,Shivansh Nazareth,Picker,Male,19082.0,2022-09-27,Resigned,6066,Normal,Resigned
103414,6088,Yochana Nazareth,Packer,Male,45747.0,2024-04-07,Active,6088,Normal,Currently Working
103415,6047,Chandresh Babu,Quality Checker,Female,16783.0,2025-06-06,Active,6047,Normal,Currently Working
103416,6070,Urishilla Rao,Delivery Rider,Female,32251.0,2022-12-20,Resigned,6070,Normal,Resigned
103417,6079,Fitan Bhasin,Delivery Rider,Male,58271.0,2026-05-06,Active,6079,Normal,Currently Working
103418,6006,Abdul Samra,Inventory Associate,Male,29344.0,2025-03-21,Active,6006,Normal,Currently Working
103419,6001,Charvi Ben,Delivery Rider,Female,21945.0,2023-04-04,Resigned,6001,Normal,Resigned
103420,6052,George Naidu,Picker,Male,33797.0,2025-11-12,Resigned,6052,Normal,Resigned
103421,6147,Chaaya Chana,Store Manager,Male,53204.0,2023-08-09,Active,6147,Normal,Currently Working
103422,6069,Ijaya Korpal,Store Manager,Male,29196.0,2024-12-12,Active,6069,Normal,Currently Working
103423,6072,Advika Nagy,Delivery Rider,Female,59232.0,2025-09-04,Resigned,6072,Normal,Resigned
103424,6015,Gabriel Karan,Picker,Female,17670.0,2023-06-26,Active,6015,Normal,Currently Working
103425,6116,Hemang Anne,Inventory Associate,Male,42634.0,2025-03-08,Active,6116,Normal,Currently Working
103426,6150,Leena Mallick,Packer,Female,48559.0,2026-01-28,Active,6150,Normal,Currently Working
103427,6130,Nitesh Banerjee,Quality Checker,Female,39702.5,2023-02-21,Resigned,6130,Normal,Resigned
103428,6080,Yashodhara Sani,Quality Checker,Male,56275.0,2023-03-18,On Leave,6080,Normal,On Leave
103429,6021,Tanay Hans,Delivery Rider,Female,60662.0,2023-10-28,Resigned,6021,Normal,Resigned
103430,6119,Zayan Bajwa,Picker,Female,41898.0,2024-08-09,On Leave,6119,Normal,On Leave
103431,6146,Balhaar Deol,Delivery Rider,Male,56054.0,2025-08-26,Resigned,6146,Normal,Resigned
103432,6119,Anmol Kar,Picker,Female,36144.0,2026-08-06,Resigned,6119,Normal,Resigned
103433,6047,Simon Dhar,Quality Checker,Unknown,50167.0,2025-05-23,Active,6047,Normal,Currently Working
103434,6051,Ansh Mander,Picker,Female,56823.0,2024-07-12,Active,6051,Normal,Currently Working
103435,6114,Chakrika Bansal,Delivery Rider,Female,45292.0,2026-06-28,Resigned,6114,Normal,Resigned
103436,6018,Jhalak Jha,Picker,Female,40794.0,2025-04-04,Active,6018,Normal,Currently Working
103437,6068,Praneel Ben,Delivery Rider,Female,27176.0,2022-11-24,Active,6068,Normal,Currently Working
103438,6032,Anvi Gokhale,Store Manager,Male,51136.0,2024-06-04,Resigned,6032,Normal,Resigned
103439,6105,Nathaniel Raj,Delivery Rider,Male,48695.0,2023-12-04,Active,6105,Normal,Currently Working
103440,6128,Jason Ram,Picker,Male,16185.0,2024-07-07,Active,6128,Normal,Currently Working
103441,6075,Amrita Chad,Picker,Male,35986.0,2025-08-13,Active,6075,Normal,Currently Working
103442,6042,Falak Iyengar,Quality Checker,Male,54448.0,2024-12-05,Active,6042,Normal,Currently Working
103443,6058,Jeet Dara,Inventory Associate,Male,37361.0,2025-09-10,Resigned,6058,Normal,Resigned
103444,6114,Veda Kalita,Picker,Male,54070.0,2025-01-01,Active,6114,Normal,Currently Working
103445,6134,Simon Randhawa,Picker,Female,63317.0,2025-06-05,Active,6134,Normal,Currently Working
103446,6125,Ganga Issac,Delivery Rider,Female,30022.0,2026-01-03,Resigned,6125,Normal,Resigned
103447,6132,Sanaya Borra,Quality Checker,Male,26386.0,2025-02-23,Resigned,6132,Normal,Resigned
103448,6066,Upadhriti Cheema,Picker,Male,21161.0,2026-05-18,On Leave,6066,Normal,On Leave
103449,6022,Upma Banerjee,Quality Checker,Female,53747.0,2023-01-27,Active,6022,Normal,Currently Working
103450,6005,Ryan Dhaliwal,Store Manager,Unknown,33139.0,2026-07-09,Active,6005,Normal,Currently Working
103451,6082,Harrison Gopal,Picker,Unknown,37408.0,2024-12-03,Active,6082,Normal,Currently Working
103452,6046,Ridhi Hayre,Packer,Female,61101.0,2022-12-05,Active,6046,Normal,Currently Working
103453,6061,Urvashi Yadav,Picker,Female,32574.0,2023-11-29,Active,6061,Normal,Currently Working
103454,6031,Rohan Devan,Picker,Male,25522.0,2025-07-17,Active,6031,Normal,Currently Working
103455,6091,Advay Kanda,Delivery Rider,Male,20070.0,2023-08-14,Resigned,6091,Normal,Resigned
103456,6120,Sai Grover,Packer,Female,24992.0,2025-01-13,Active,6120,Normal,Currently Working
103457,6050,Lipika Narayan,Delivery Rider,Male,26491.0,2023-03-11,Resigned,6050,Normal,Resigned
103458,6021,Vasana Sule,Delivery Rider,Male,46050.0,2025-08-09,Resigned,6021,Normal,Resigned
103459,6017,Banjeet Gupta,Quality Checker,Male,56694.0,2024-06-22,On Leave,6017,Normal,On Leave
103460,6126,Anamika Mangal,Delivery Rider,Female,46027.0,2024-04-16,On Leave,6126,Normal,On Leave
103461,6141,Ayush Bail,Quality Checker,Female,39145.0,2023-05-19,Resigned,6141,Normal,Resigned
103462,6101,Advika Goel,Delivery Rider,Unknown,18073.0,2024-05-12,Active,6101,Normal,Currently Working
103463,6117,Zansi Vora,Store Manager,Male,30549.0,2024-04-06,Active,6117,Normal,Currently Working
103464,6087,Peter Prabhakar,Picker,Male,36906.0,2023-08-23,Resigned,6087,Normal,Resigned
103465,6093,Chandran Mohan,Delivery Rider,Male,37059.0,2023-05-08,Active,6093,Normal,Currently Working
103466,6123,Amaira Bora,Packer,Male,21639.0,2025-06-26,Active,6123,Normal,Currently Working
103467,6011,Mohammed Sani,Quality Checker,Male,60661.0,2023-12-31,Active,6011,Normal,Currently Working
103468,6015,Ethan Nagar,Quality Checker,Female,49351.0,2022-08-24,Active,6015,Normal,Currently Working
103469,6028,Theodore Bandi,Picker,Male,18028.0,2023-02-02,Resigned,6028,Normal,Resigned
103470,6032,Falan Sarma,Inventory Associate,Male,59146.0,2025-03-07,Active,6032,Normal,Currently Working
103471,6044,Tristan Toor,Quality Checker,Female,18826.0,2022-09-22,Resigned,6044,Normal,Resigned
103472,6053,Jacob Subramanian,Inventory Associate,Female,47302.0,2022-09-20,Active,6053,Normal,Currently Working
103473,6066,Vedant Saha,Quality Checker,Male,56497.0,2023-07-26,Resigned,6066,Normal,Resigned
103474,6048,Benjamin Dube,Inventory Associate,Female,60495.0,2024-08-29,Active,6048,Normal,Currently Working
103475,6072,Robert Kale,Delivery Rider,Unknown,16198.0,2024-10-24,Active,6072,Normal,Currently Working
103476,6123,Ishita Tara,Picker,Male,47813.0,2025-07-12,Resigned,6123,Normal,Resigned
103477,6087,Ganga Swamy,Quality Checker,Unknown,37572.0,2024-09-04,Active,6087,Normal,Currently Working
103478,6042,Vihaan Dhingra,Picker,Female,17730.0,2025-08-17,On Leave,6042,Normal,On Leave
103479,6091,Meghana Bhargava,Inventory Associate,Female,40106.5,2024-08-02,Active,6091,Normal,Currently Working
103480,6051,Manan Wason,Delivery Rider,Male,19621.0,2025-08-18,Active,6051,Normal,Currently Working
103481,6039,Dev Vaidya,Picker,Female,44130.0,2025-12-16,Resigned,6039,Normal,Resigned
103482,6092,Falan Ramanathan,Packer,Male,18964.0,2024-01-22,Resigned,6092,Normal,Resigned
103483,6073,Bhanumati Hans,Picker,Male,15720.0,2024-05-17,Active,6073,Normal,Currently Working
103484,6075,Amol Karnik,Inventory Associate,Male,53388.0,2022-10-27,Active,6075,Normal,Currently Working
103485,6133,Vivaan Ramakrishnan,Store Manager,Female,29713.0,2024-04-26,Active,6133,Normal,Currently Working
103486,6088,Manbir Chandra,Store Manager,Female,15112.0,2025-06-19,Active,6088,Normal,Currently Working
103487,6132,Advika Oommen,Delivery Rider,Unknown,43145.0,2024-03-08,Resigned,6132,Normal,Resigned
103488,6138,Kevin Upadhyay,Inventory Associate,Male,60439.0,2024-10-28,Active,6138,Normal,Currently Working
103489,6132,Ridhi Kapadia,Inventory Associate,Female,49173.0,2023-12-05,Active,6132,Normal,Currently Working
103490,6090,Ekantika Balay,Delivery Rider,Female,27496.0,2026-08-02,Active,6090,Normal,Currently Working
103491,6073,Indrajit Goda,Picker,Female,40641.0,2026-08-06,Active,6073,Normal,Currently Working
103492,6048,Arya Kalita,Store Manager,Male,38812.0,2024-03-08,Active,6048,Normal,Currently Working
103493,6130,Caleb Basak,Picker,Female,16561.0,2023-02-23,Resigned,6130,Normal,Resigned
103494,6116,Ayush Dayal,Delivery Rider,Male,38527.0,2024-05-05,Active,6116,Normal,Currently Working
103495,6081,Hemangini Vala,Picker,Male,29781.0,2023-01-04,Active,6081,Normal,Currently Working
103496,6061,Janya Sahota,Quality Checker,Female,58522.0,2025-11-06,On Leave,6061,Normal,On Leave
103497,6024,Manthan Srinivasan,Delivery Rider,Female,19334.0,2022-11-09,On Leave,6024,Normal,On Leave
103498,6142,Ekansh Pandya,Inventory Associate,Male,47276.0,2024-02-19,Active,6142,Normal,Currently Working
103499,6075,Faqid Tella,Delivery Rider,Male,39424.5,2025-12-27,Resigned,6075,Normal,Resigned
103500,6120,Ekani Mistry,Quality Checker,Male,54919.0,2023-09-18,Active,6120,Normal,Currently Working
103501,6138,Adweta Sachdeva,Packer,Female,40162.0,2024-09-16,Active,6138,Normal,Currently Working
103502,6137,Pranav Gopal,Quality Checker,Female,60409.0,2024-08-16,Active,6137,Normal,Currently Working
103503,6100,Nikita Sahota,Packer,Female,41382.0,2024-08-18,Resigned,6100,Normal,Resigned
103504,6034,Kai Garg,Packer,Unknown,60442.0,2023-12-30,Resigned,6034,Normal,Resigned
103505,6136,Neel Babu,Quality Checker,Female,44346.0,2023-02-08,Resigned,6136,Normal,Resigned
103506,6001,Yachana Issac,Inventory Associate,Female,40106.5,2023-08-15,Active,6001,Normal,Currently Working
103507,6149,Advika Mammen,Store Manager,Male,15353.0,2024-03-02,Active,6149,Normal,Currently Working
103508,6003,Aarnav Parmar,Store Manager,Male,36229.0,2025-10-07,Resigned,6003,Normal,Resigned
103509,6026,Devika Aurora,Quality Checker,Female,28595.0,2024-05-22,Active,6026,Normal,Currently Working
103510,6056,Benjamin Saxena,Packer,Male,42556.0,2022-09-12,Active,6056,Normal,Currently Working
103511,6072,Tristan Wable,Picker,Male,53954.0,2022-12-26,Active,6072,Normal,Currently Working
103512,6121,Krisha Saxena,Delivery Rider,Male,41111.0,2023-03-12,Active,6121,Normal,Currently Working
103513,6113,Laban Wable,Packer,Male,61087.0,2023-05-24,On Leave,6113,Normal,On Leave
103514,6086,Jeevika Wali,Store Manager,Female,38812.0,2026-01-09,Active,6086,Normal,Currently Working
103515,6086,Samarth Balasubramanian,Store Manager,Female,32140.0,2022-09-18,On Leave,6086,Normal,On Leave
103516,6030,Advika Lalla,Picker,Female,59118.0,2023-01-20,Active,6030,Normal,Currently Working
103517,6114,Abha Goswami,Delivery Rider,Male,41959.0,2024-03-23,Resigned,6114,Normal,Resigned
103518,6059,Maya Dua,Store Manager,Male,46994.0,2025-04-30,Active,6059,Normal,Currently Working
103519,6037,Riya Raval,Picker,Male,42428.0,2025-12-06,Resigned,6037,Normal,Resigned
103520,6010,Harshil Kamdar,Quality Checker,Female,44681.0,2026-05-31,Active,6010,Normal,Currently Working
103521,6017,Adweta Parmer,Inventory Associate,Female,59289.0,2025-07-16,Resigned,6017,Normal,Resigned
103522,6038,Megha Tata,Store Manager,Male,41208.0,2023-04-15,Active,6038,Normal,Currently Working
103523,6011,Rachit Hans,Quality Checker,Male,32656.0,2022-08-25,Active,6011,Normal,Currently Working
103524,6007,Ijaya Dass,Packer,Female,56238.0,2024-07-22,Resigned,6007,Normal,Resigned
103525,6132,Kamya Dora,Picker,Female,51513.0,2026-06-06,Active,6132,Normal,Currently Working
103526,6027,Vedant Narayan,Store Manager,Male,61676.0,2024-09-02,Active,6027,Normal,Currently Working
103527,6091,Rachit Saini,Picker,Male,22609.0,2026-08-01,Resigned,6091,Normal,Resigned
103528,6097,Geetika Pathak,Picker,Male,41142.0,2025-11-24,On Leave,6097,Normal,On Leave
103529,6137,Vincent Acharya,Delivery Rider,Male,50810.0,2025-10-15,On Leave,6137,Normal,On Leave
103530,6048,Janani Upadhyay,Packer,Female,26684.0,2025-07-16,Active,6048,Normal,Currently Working
103531,6116,Ekanta Chand,Inventory Associate,Female,16994.0,2026-05-26,On Leave,6116,Normal,On Leave
103532,6036,Vanya Narula,Store Manager,Male,61838.0,2025-05-14,Resigned,6036,Normal,Resigned
103533,6102,Urvashi Sangha,Delivery Rider,Male,20433.0,2024-12-27,On Leave,6102,Normal,On Leave
103534,6072,Tristan Mukherjee,Picker,Male,38424.5,2023-11-02,Resigned,6072,Normal,Resigned
103535,6074,Meghana Sur,Delivery Rider,Male,19745.0,2023-10-06,Resigned,6074,Normal,Resigned
103536,6090,Harini Gour,Quality Checker,Female,16558.0,2025-05-30,Resigned,6090,Normal,Resigned
103537,6023,Eshana Behl,Picker,Female,15796.0,2023-03-16,Active,6023,Normal,Currently Working
103538,6021,Jasmit Madan,Store Manager,Male,52919.0,2024-03-24,Active,6021,Normal,Currently Working
103539,6125,Manya Pal,Picker,Female,22615.0,2025-10-21,Active,6125,Normal,Currently Working
103540,6039,Timothy Soman,Delivery Rider,Male,24132.0,2023-12-13,Active,6039,Normal,Currently Working
103541,6054,Triya Krish,Delivery Rider,Male,22883.0,2025-09-08,Active,6054,Normal,Currently Working
103542,6082,Yochana Kala,Inventory Associate,Male,28099.0,2024-02-04,Active,6082,Normal,Currently Working
103543,6150,Faris Tank,Delivery Rider,Female,24289.0,2025-06-11,Resigned,6150,Normal,Resigned
103544,6118,Harini Mukherjee,Store Manager,Male,20158.0,2026-07-06,Active,6118,Normal,Currently Working
103545,6115,Yochana Nadig,Delivery Rider,Female,17121.0,2025-04-07,Active,6115,Normal,Currently Working
103546,6045,Shravya Sharaf,Picker,Unknown,35362.0,2024-08-31,Resigned,6045,Normal,Resigned
103547,6008,Varenya Subramanian,Packer,Male,49341.0,2025-12-05,Active,6008,Normal,Currently Working
103548,6100,Chakradev Yadav,Picker,Female,36000.0,2024-01-06,Active,6100,Normal,Currently Working
103549,6148,Ekani Wali,Delivery Rider,Male,41872.0,2023-12-21,Resigned,6148,Normal,Resigned
103550,6027,Aarnav Choudhary,Store Manager,Female,32934.0,2023-08-24,Active,6027,Normal,Currently Working
103551,6033,Rishi Chaudhuri,Packer,Female,58277.0,2024-09-14,Active,6033,Normal,Currently Working
103552,6107,Nathan Lal,Store Manager,Female,37154.0,2023-12-06,Active,6107,Normal,Currently Working
103553,6130,Triveni Chander,Quality Checker,Male,21180.0,2023-12-15,On Leave,6130,Normal,On Leave
103554,6088,Irya Dua,Picker,Female,28889.0,2024-11-09,Active,6088,Normal,Currently Working
103555,6009,Mekhala Mahajan,Inventory Associate,Male,21661.0,2025-01-20,Resigned,6009,Normal,Resigned
103556,6022,Jhalak Dora,Inventory Associate,Female,45590.0,2023-08-10,Resigned,6022,Normal,Resigned
103557,6042,Ishita Patil,Picker,Male,34418.0,2024-08-23,Active,6042,Normal,Currently Working
103558,6093,Yahvi Tank,Packer,Female,38307.0,2023-09-14,Active,6093,Normal,Currently Working
103559,6125,Ijaya Kala,Picker,Male,54226.0,2025-12-16,Resigned,6125,Normal,Resigned
103560,6025,Darpan Ghose,Inventory Associate,Female,51572.0,2025-03-15,Resigned,6025,Normal,Resigned
103561,6003,Nachiket Gandhi,Delivery Rider,Male,55944.0,2023-05-14,Active,6003,Normal,Currently Working
103562,6077,Ijaya Lad,Picker,Male,53453.0,2023-03-03,Active,6077,Normal,Currently Working
103563,6092,Lohit Ramaswamy,Inventory Associate,Male,45587.0,2025-12-21,Active,6092,Normal,Currently Working
103564,7010,Lavanya Yogi,Picker,Male,36078.0,2024-05-30,Active,6011,Normal,Currently Working
103565,6053,Udyati Batta,Quality Checker,Male,61268.0,2023-07-22,Active,6053,Normal,Currently Working
103566,6084,Tanmayi Swamy,Delivery Rider,Male,51975.0,2023-10-25,Resigned,6084,Normal,Resigned
103567,6023,Ladli Mand,Packer,Female,49444.0,2024-06-26,Active,6023,Normal,Currently Working
103568,6025,Jagdish Mohanty,Picker,Male,50417.0,2023-06-27,Resigned,6025,Normal,Resigned
103569,6018,Jeremiah Dada,Store Manager,Female,32718.0,2025-01-21,Active,6018,Normal,Currently Working
103570,6107,Jonathan Hayer,Store Manager,Male,57335.0,2025-12-05,Active,6107,Normal,Currently Working
103571,6028,Qasim Savant,Inventory Associate,Female,32875.0,2025-11-21,Active,6028,Normal,Currently Working
103572,6088,Gaurav Mangat,Quality Checker,Unknown,40546.0,2025-04-27,Resigned,6088,Normal,Resigned
103573,6094,Sara Raja,Store Manager,Female,56456.0,2023-02-04,Active,6094,Normal,Currently Working
103574,6059,Falan Saha,Picker,Female,38418.0,2024-04-15,Active,6059,Normal,Currently Working
103575,6141,Odika Ramanathan,Picker,Female,55578.0,2022-09-01,Resigned,6141,Normal,Resigned
103576,6117,Ekantika Yohannan,Picker,Male,35070.0,2025-10-28,Resigned,6117,Normal,Resigned
103577,6060,Girindra Bhakta,Quality Checker,Female,31929.0,2025-05-30,Active,6060,Normal,Currently Working
103578,6126,Tristan Banik,Inventory Associate,Unknown,20385.0,2025-02-02,Active,6126,Normal,Currently Working
103579,6016,Ojasvi Kapadia,Picker,Female,24356.0,2023-08-17,On Leave,6016,Normal,On Leave
103580,6144,Wakeeta Kala,Inventory Associate,Male,35832.0,2023-07-24,Active,6144,Normal,Currently Working
103581,6011,Lucky Dua,Store Manager,Male,33419.0,2024-03-12,Active,6011,Normal,Currently Working
103582,6032,Vasatika Cherian,Store Manager,Female,51499.0,2025-07-21,Active,6032,Normal,Currently Working
103583,6073,Omisha Parikh,Store Manager,Male,33007.0,2023-06-10,Active,6073,Normal,Currently Working
103584,6006,Ekansh Acharya,Delivery Rider,Female,46742.0,2024-04-29,Active,6006,Normal,Currently Working
103585,6004,Frado Chada,Picker,Female,33831.0,2023-02-11,On Leave,6004,Normal,On Leave
103586,6144,Janaki Chakraborty,Delivery Rider,Female,40477.0,2024-08-20,Active,6144,Normal,Currently Working
103587,6131,Geetika Venkatesh,Inventory Associate,Female,27844.0,2024-08-16,Resigned,6131,Normal,Resigned
103588,6081,Aarav Batta,Picker,Unknown,57999.0,2026-04-10,On Leave,6081,Normal,On Leave
103589,6088,Yahvi Agrawal,Delivery Rider,Female,40853.0,2026-07-31,Resigned,6088,Normal,Resigned
103590,6039,Advika Bhatia,Delivery Rider,Unknown,34175.0,2024-08-25,Active,6039,Normal,Currently Working
103591,6040,Caleb Dugar,Delivery Rider,Male,26121.0,2024-01-03,On Leave,6040,Normal,On Leave
103592,6011,Lakshmi Mahajan,Picker,Male,53163.0,2025-11-07,Active,6011,Normal,Currently Working
103593,6066,Alexander Subramanian,Delivery Rider,Unknown,32755.0,2025-07-02,Active,6066,Normal,Currently Working
103594,6089,Sara Sibal,Inventory Associate,Male,27371.0,2023-07-20,Active,6089,Normal,Currently Working
103595,6022,Raghav Mand,Delivery Rider,Female,44633.0,2022-12-18,Active,6022,Normal,Currently Working
103596,6005,Wriddhish Sahota,Picker,Female,49839.0,2026-03-24,Active,6005,Normal,Currently Working
103597,6043,Chakradev Koshy,Inventory Associate,Female,38762.0,2025-04-30,Resigned,6043,Normal,Resigned
103598,6136,Wridesh Dube,Packer,Female,18394.0,2024-10-08,Active,6136,Normal,Currently Working
103599,6093,Daksh Dutta,Quality Checker,Female,16735.0,2026-05-01,Active,6093,Normal,Currently Working
103600,6071,Azaan Shere,Quality Checker,Female,54804.0,2024-07-31,Active,6071,Normal,Currently Working
103601,6120,Divya Pai,Delivery Rider,Female,51650.0,2026-03-20,Active,6120,Normal,Currently Working
103602,6065,Daksha Wagle,Picker,Male,42504.0,2025-11-15,Active,6065,Normal,Currently Working
103603,6049,Krish Patla,Packer,Male,16653.0,2024-07-03,On Leave,6049,Normal,On Leave
103604,6002,Damini Sant,Packer,Female,40435.0,2025-03-30,Resigned,6002,Normal,Resigned
103605,6141,Aarini Jain,Store Manager,Male,57546.0,2023-01-18,Active,6141,Normal,Currently Working
103606,6119,Gayathri Vaidya,Inventory Associate,Male,33568.0,2023-07-13,Active,6119,Normal,Currently Working
103607,6100,Anika Dayal,Store Manager,Male,46788.0,2026-02-15,On Leave,6100,Normal,On Leave
103608,6098,Yatan Gera,Packer,Female,43851.0,2024-08-24,Resigned,6098,Normal,Resigned
103609,6041,Abhimanyu Chanda,Picker,Female,56151.0,2025-08-25,On Leave,6041,Normal,On Leave
103610,6030,Leela Sundaram,Quality Checker,Female,26162.0,2026-05-12,Active,6030,Normal,Currently Working
103611,6019,Vinaya Palla,Quality Checker,Unknown,59306.0,2024-05-13,Active,6019,Normal,Currently Working
103612,6005,Saumya Kapur,Packer,Male,19057.0,2024-05-22,Active,6005,Normal,Currently Working
103613,6123,Viraj Date,Packer,Female,52859.0,2024-12-28,Resigned,6123,Normal,Resigned
103614,6032,Darika Oak,Delivery Rider,Female,35533.0,2022-11-14,Resigned,6032,Normal,Resigned
103615,6020,Aarini Goswami,Delivery Rider,Male,42538.0,2026-07-02,Active,6020,Normal,Currently Working
103616,6126,Fiyaz Dalal,Quality Checker,Male,36322.0,2025-12-17,Active,6126,Normal,Currently Working
103617,6090,Jeet Nigam,Store Manager,Female,31105.0,2026-07-22,Active,6090,Normal,Currently Working
103618,6075,Ronith Buch,Inventory Associate,Male,30260.0,2024-01-22,Active,6075,Normal,Currently Working
103619,6028,Bakhshi Dyal,Quality Checker,Female,27960.0,2022-09-26,Resigned,6028,Normal,Resigned
103620,6126,Ria Prasad,Picker,Female,28019.0,2025-08-19,Active,6126,Normal,Currently Working
103621,6050,Dalaja Koshy,Packer,Male,27572.0,2024-05-29,Active,6050,Normal,Currently Working
103622,6139,Wishi Sharaf,Delivery Rider,Male,62895.0,2023-09-03,Resigned,6139,Normal,Resigned
103623,6095,Harish Manda,Quality Checker,Male,32941.0,2024-04-18,On Leave,6095,Normal,On Leave
103624,6083,Bahadurjit Bhakta,Packer,Female,40190.0,2025-08-14,On Leave,6083,Normal,On Leave
103625,6078,Ishwar Deo,Delivery Rider,Male,38514.0,2022-12-18,Active,6078,Normal,Currently Working
103626,6077,Pooja Kamdar,Packer,Female,49027.0,2023-12-18,Active,6077,Normal,Currently Working
