customer_id,customer_name,city,signup_platform,app_version,signup_date
403091,Yash Aggarwal,Delhi,Swiggy Instamart,IOS,26-03-2026
403092,Barkha Sibal,Pune,Swiggy Instamart,Android,04-12-2023
403093,Dominic Gour,Jaipur,Blinkit,Others,29-02-2024
403094,Tanvi Raval,Chandigarh,Swiggy Instamart,Android,07-07-2025
403095,Amol Sachdev,Delhi,Swiggy Instamart,Android,13-12-2023
403096,Vidhi Johal,Jaipur,Zepto,Android,03-09-2023
403097,Xavier Sen,Ahmedabad,Swiggy Instamart,Android,26-06-2025
403098,Qasim Dhar,Jaipur,Swiggy Instamart,IOS,30-09-2023
403099,Mekhala Roy,Hyderabad,Swiggy Instamart,Android,23-03-2026
403100,Jeet Sibal,Mumbai,Blinkit,IOS,29-04-2026
403101,Victor Apte,Mumbai,Big Basket,IOS,01-05-2025
403102,Rohan Virk,Jaipur,Big Basket,Android,09-05-2024
403103,Anay Patel,Lucknow,Zepto,IOS,04-11-2024
403104,Oeshi Chandra,Hyderabad,Zepto,Android,04-11-2025
403105,Wazir Bose,Pune,Blinkit,Android,22-11-2024
403106,Bhavika Chatterjee,Jaipur,Zepto,IOS,16-06-2024
403107,Ekansh Bath,Chandigarh,Zepto,Android,17-10-2024
403108,Raagini Pant,Mumbai,Big Basket,Android,05-02-2025
403109,Udyati Mann,Hyderabad,Big Basket,IOS,27-05-2025
403110,Kalpit Shukla,Chennai,Swiggy Instamart,Android,18-12-2024
403111,Ayush Gandhi,Pune,Blinkit,IOS,14-03-2026
403112,Gaurang Som,Mumbai,Big Basket,Others,06-02-2024
403113,Guneet Kannan,Mumbai,Swiggy Instamart,IOS,25-06-2026
403114,Abhimanyu Bala,Delhi,Blinkit,Android,06-02-2025
403115,Harshil Borde,Hyderabad,Big Basket,IOS,08-07-2026
403116,Tara Oza,Chandigarh,Zepto,Android,14-08-2024
403117,Nathaniel Oza,Jaipur,Zepto,Others,17-11-2023
403118,Bimala Amble,Delhi,Blinkit,IOS,01-11-2023
403119,Ikbal Borra,Chandigarh,Swiggy Instamart,Android,30-07-2026
403120,Jeet Manne,Hyderabad,Big Basket,IOS,24-07-2024
403121,Udarsh Mishra,Kolkata,Big Basket,Android,24-04-2025
403122,Anusha Shanker,Bengaluru,Big Basket,Android,11-02-2025
403123,Jatin Sangha,Mumbai,Swiggy Instamart,Android,13-12-2025
403124,Watika Dara,Bengaluru,Swiggy Instamart,IOS,17-11-2025
403125,Anthony Merchant,Chennai,Blinkit,IOS,06-08-2024
403126,Dayita Bhat,Lucknow,Zepto,Android,27-11-2025
403127,Caleb Issac,Ahmedabad,Big Basket,Android,06-01-2025
403128,Ishanvi Patel,Chennai,Zepto,IOS,24-03-2024
403129,Netra Prabhu,Chandigarh,Blinkit,Android,21-10-2024
403130,Zayyan Chakraborty,Bengaluru,Big Basket,IOS,20-09-2023
403131,Sarthak Arora,Hyderabad,Blinkit,Android,20-03-2026
403132,Shivani More,Chennai,Big Basket,IOS,12-11-2024
403133,David Hans,Delhi,Zepto,Android,22-03-2026
403134,Ethan Chauhan,Chandigarh,Blinkit,IOS,06-10-2025
403135,Darsh Lata,Jaipur,Blinkit,IOS,14-12-2023
403136,Peter Sharma,Ahmedabad,Big Basket,IOS,07-12-2023
403137,Mohini Memon,Chandigarh,Zepto,Android,20-05-2026
403138,Kashvi Master,Delhi,Blinkit,Android,11-03-2026
403139,Garima Chaudhry,Jaipur,Blinkit,Android,28-02-2024
403140,Upma Varghese,Kolkata,Blinkit,IOS,06-11-2025
403141,Advaith Lal,New Delhi,Swiggy Instamart,Android,05-08-2026
403142,Ganga Ramesh,Delhi,Big Basket,IOS,12-04-2026
403143,Watika Koshy,Chandigarh,Big Basket,Android,10-06-2025
403144,Pranit Hora,Hyderabad,Swiggy Instamart,Android,04-07-2024
403145,Tanay Bhatti,Chennai,Blinkit,Android,14-01-2024
403146,Suhani Chaudhuri,Pune,Blinkit,IOS,02-01-2026
403147,Harini Chawla,Mumbai,Swiggy Instamart,Android,07-03-2025
403148,Radhika Vala,Mumbai,Swiggy Instamart,IOS,12-01-2026
403149,Ranveer Loyal,Pune,Zepto,IOS,15-12-2025
403150,Chanakya Aggarwal,Pune,Zepto,IOS,22-06-2024
403151,Tamanna Verma,Hyderabad,Swiggy Instamart,IOS,19-04-2024
403152,Anmol Butala,Delhi,Big Basket,Android,22-02-2025
403153,Manya Bhatia,Delhi,Zepto,Android,06-02-2026
403154,Neelima Parmer,Pune,Blinkit,Android,12-08-2024
403155,Jagdish Madan,Hyderabad,Big Basket,IOS,04-11-2023
403156,Abhiram Viswanathan,Ahmedabad,Swiggy Instamart,IOS,11-05-2024
403157,Onkar Minhas,Delhi,Big Basket,Android,07-08-2026
403158,Bhavna Johal,Ahmedabad,Blinkit,IOS,13-11-2025
403159,Vaishnavi Amble,Pune,Swiggy Instamart,IOS,05-06-2025
403160,Dayita Buch,Ahmedabad,Blinkit,Android,12-09-2025
403161,Anya Master,Lucknow,Zepto,IOS,18-07-2026
403162,Fariq Munshi,Ahmedabad,Blinkit,Android,31-03-2025
403163,Waida Tata,Ahmedabad,Swiggy Instamart,IOS,28-07-2025
403164,Unni Gandhi,Chennai,Blinkit,IOS,29-08-2024
403165,Nicholas Grewal,Kolkata,Zepto,Android,04-03-2025
403166,Finn Bawa,Kochi,Swiggy Instamart,IOS,25-04-2025
403167,Siya Pant,Lucknow,Blinkit,Android,14-08-2025
403168,Ranbir Oommen,Kochi,Big Basket,IOS,30-07-2024
403169,Owen Ghosh,Delhi,Zepto,Android,22-06-2024
403170,Vincent Sami,Kolkata,Swiggy Instamart,Android,24-07-2025
403171,Shaurya Mahajan,Chennai,Zepto,Android,05-05-2026
403172,Aarav Mohan,Kochi,Swiggy Instamart,Android,06-04-2025
403173,Neha Loyal,Ncr,Swiggy Instamart,IOS,24-04-2026
403174,Darika Ganesh,Kolkata,Zepto,Android,20-04-2026
403175,Nidra Chadha,Chandigarh,Swiggy Instamart,Android,07-03-2026
403176,Madhavi Dhingra,Hyderabad,Zepto,Others,02-04-2026
403177,Nirja Khanna,Pune,Blinkit,Android,10-10-2023
403178,Yachana Dada,Kochi,Zepto,Android,02-08-2026
403179,Yashawini Mandal,Mumbai,Swiggy Instamart,IOS,01-01-2025
403180,Udarsh Gade,Kolkata,Big Basket,Android,22-11-2025
403181,Dayita Behl,Chandigarh,Swiggy Instamart,IOS,10-02-2025
403182,Daniel Chakrabarti,Hyderabad,Blinkit,Android,25-06-2026
403183,Nikita Basu,Bengaluru,Swiggy Instamart,Android,13-03-2024
403184,Jalsa Merchant,Kochi,Zepto,Android,04-09-2025
403185,Rajeshri Madan,Jaipur,Swiggy Instamart,Android,17-04-2025
403186,Ekanta Ramaswamy,Ahmedabad,Big Basket,Others,02-09-2025
403187,Tejas Kumar,Chennai,Swiggy Instamart,IOS,22-11-2024
403188,Yashasvi Kothari,New Delhi,Swiggy Instamart,Others,25-06-2025
403189,Samarth Kulkarni,Jaipur,Big Basket,Android,26-03-2024
403190,Kavya Goswami,Mumbai,Swiggy Instamart,Android,08-09-2025
403191,Xalak Thaman,Chandigarh,Zepto,Android,29-01-2026
403192,Charita Nadkarni,Chandigarh,Blinkit,IOS,02-05-2024
403193,Ucchal Muni,Hyderabad,Swiggy Instamart,Others,23-06-2024
403194,Radhika Brahmbhatt,Lucknow,Blinkit,Android,29-06-2025
403195,Ojasvi Kala,Mumbai,Big Basket,IOS,18-01-2025
403196,Gavin Gade,Jaipur,Swiggy Instamart,IOS,16-07-2026
403197,Ayaan Toor,Kochi,Zepto,Android,13-10-2025
403198,Jeremiah Pall,Mumbai,Big Basket,Android,22-04-2025
403199,Yasti Mand,Mumbai,Big Basket,IOS,30-03-2025
403200,Chaitanya Gupta,Ahmedabad,Zepto,IOS,22-03-2024
403201,Neelima More,Kochi,Swiggy Instamart,Android,10-12-2024
403202,Balendra Dayal,Chennai,Blinkit,Android,05-03-2026
403203,Amruta Narula,Hyderabad,Zepto,Android,22-09-2025
403204,Radha Kant,Chennai,Swiggy Instamart,IOS,03-02-2025
403205,Darsh Pathak,Hyderabad,Big Basket,IOS,16-07-2026
403206,Bimala Nagar,Pune,Swiggy Instamart,Android,09-11-2025
403207,Chakrika Khosla,Chandigarh,Zepto,IOS,15-08-2024
403208,Vivaan Kohli,Kolkata,Swiggy Instamart,Android,08-11-2024
403209,Priya Baria,Pune,Big Basket,IOS,30-12-2023
403210,Ucchal Bassi,Chandigarh,Big Basket,IOS,27-05-2026
403211,Jacob Grewal,Chandigarh,Blinkit,IOS,06-04-2025
403212,Mason Bora,Lucknow,Big Basket,IOS,28-08-2025
403213,Nathan Karan,Bengaluru,Zepto,Android,29-04-2024
403214,Jeremiah Rau,Mumbai,Big Basket,Android,15-12-2025
403215,Ati Brar,Chennai,Zepto,IOS,30-08-2024
403216,Laksh Nazareth,Lucknow,Swiggy Instamart,Android,17-12-2025
403217,Vyanjana Guha,Chennai,Swiggy Instamart,Android,18-12-2025
403218,Aayush Khanna,Kolkata,Zepto,Others,21-04-2026
403219,Kamala Verma,Chandigarh,Zepto,Android,25-11-2023
403220,Bhavini Palla,Jaipur,Zepto,Android,25-03-2025
403221,Mitali Kapur,Ahmedabad,Zepto,Android,09-05-2025
403222,Baljiwan Bhavsar,Lucknow,Swiggy Instamart,Android,04-05-2026
403223,Pooja Sinha,Hyderabad,Blinkit,Android,10-05-2026
403224,Mekhala Murty,Kolkata,Zepto,IOS,26-02-2026
403225,Sanaya Bhakta,Chandigarh,Swiggy Instamart,Android,14-11-2025
403226,Anthony Dhaliwal,Lucknow,Blinkit,Android,12-01-2026
403227,Gabriel Raj,Delhi,Blinkit,Android,06-06-2024
403228,Amol Mukherjee,Kochi,Swiggy Instamart,Others,30-01-2025
403229,Ronith Koshy,Mumbai,Zepto,IOS,15-01-2026
403230,Aishani Seth,Kolkata,Swiggy Instamart,Android,13-01-2024
403231,Zayan Doshi,Kochi,Blinkit,Android,14-03-2024
403232,Hredhaan Ganesh,Lucknow,Swiggy Instamart,Android,08-03-2024
403233,Wyatt Swaminathan,Chennai,Zepto,IOS,26-05-2026
403234,Finn Dutt,Mumbai,Zepto,IOS,09-06-2026
403235,Ishwar Wadhwa,Kochi,Blinkit,Android,27-10-2024
403236,Dalaja Pandya,Bengaluru,Zepto,IOS,28-11-2025
403237,Ayush Ghosh,Ncr,Blinkit,IOS,19-05-2025
403238,Rachit Sangha,Chandigarh,Blinkit,IOS,21-08-2023
403239,Imaran Sachdev,Pune,Blinkit,Android,28-03-2026
403240,Vihaan Gera,Ahmedabad,Zepto,Android,02-02-2024
403241,Ayushman Mangal,Kochi,Blinkit,Others,27-11-2023
403242,Forum Bhatia,Jaipur,Swiggy Instamart,Android,04-03-2025
403243,Ranveer Krishna,Hyderabad,Swiggy Instamart,Android,21-07-2025
403244,Oni Tata,Chennai,Big Basket,IOS,20-06-2025
403245,Rushil Venkataraman,Chandigarh,Big Basket,Android,29-03-2026
403246,Kamya Chatterjee,Hyderabad,Blinkit,IOS,30-09-2025
403247,Nilima Sandal,Chandigarh,Swiggy Instamart,IOS,14-07-2025
403248,Dayita Narang,Chennai,Blinkit,IOS,19-04-2025
403249,Watika Amble,Lucknow,Zepto,Android,14-04-2024
403250,Shaurya Sastry,Pune,Big Basket,IOS,07-05-2024
403251,Falan Master,Jaipur,Zepto,IOS,25-08-2024
403252,Indrajit Kota,Jaipur,Blinkit,IOS,28-04-2026
403253,Maanav Sathe,Ahmedabad,Swiggy Instamart,Android,07-07-2025
403254,Krisha Purohit,Hyderabad,Big Basket,IOS,31-08-2025
403255,Gautami Sheth,Bengaluru,Blinkit,Android,29-07-2025
403256,Jagvi Divan,Hyderabad,Big Basket,Android,26-02-2024
403257,Udarsh Patla,Bengaluru,Big Basket,Android,25-10-2025
403258,Ubika Gaba,Hyderabad,Big Basket,Android,08-07-2026
403259,Inaya Palan,Kochi,Blinkit,IOS,12-06-2024
403260,Pranit Sandhu,Ahmedabad,Blinkit,IOS,22-02-2025
403261,Oscar Kannan,Jaipur,Blinkit,Android,30-01-2024
403262,Mitesh Krishnan,Chandigarh,Zepto,Android,01-12-2023
403263,Yadavi Agate,Jaipur,Swiggy Instamart,Android,10-03-2026
403264,Jagrati Doshi,Hyderabad,Swiggy Instamart,Android,10-06-2024
403265,Siya Mitra,Kochi,Swiggy Instamart,Android,16-03-2024
403266,Nimrat Khurana,Chennai,Swiggy Instamart,IOS,29-08-2023
403267,Charles Divan,Kolkata,Swiggy Instamart,IOS,30-04-2026
403268,Onveer Shan,Jaipur,Zepto,Android,10-10-2025
403269,Edhitha Pai,Kolkata,Zepto,Android,01-04-2026
403270,Sai Gaba,Kolkata,Zepto,IOS,16-02-2025
403271,Bina Dugar,Chennai,Swiggy Instamart,Others,29-06-2024
403272,Abeer Mallick,Chandigarh,Zepto,Android,05-01-2024
403273,Adweta Gala,Chandigarh,Blinkit,IOS,01-11-2023
403274,Aadhya Shanker,Chandigarh,Zepto,Android,16-01-2024
403275,Chakradhar Sridhar,Hyderabad,Zepto,IOS,13-02-2026
403276,Vaishnavi Mohanty,Hyderabad,Blinkit,Android,02-09-2023
403277,Dhriti Joshi,Chennai,Blinkit,IOS,26-09-2023
403278,Yamini Sant,Bengaluru,Swiggy Instamart,Android,02-11-2025
403279,Pavani Prasad,Jaipur,Swiggy Instamart,Android,04-02-2025
403280,Jacob Gill,Mumbai,Big Basket,Android,07-05-2025
403281,Mitesh Arya,Jaipur,Zepto,IOS,17-04-2024
403282,Azad Natarajan,Bengaluru,Blinkit,IOS,02-06-2025
403283,Adya Majumdar,Kochi,Zepto,Android,26-03-2024
403284,Victor Mallick,Delhi,Big Basket,Android,16-09-2023
403285,Manya Sama,Kolkata,Blinkit,Others,23-07-2025
403286,Oviya Mukherjee,Chennai,Zepto,IOS,19-04-2026
403287,Praneel Deshpande,Chandigarh,Blinkit,Android,07-07-2024
403288,Abdul Date,Lucknow,Zepto,IOS,20-12-2023
403289,Fiyaz Mand,Ahmedabad,Blinkit,IOS,08-08-2026
403290,Veda Mutti,Hyderabad,Blinkit,Android,07-02-2025
403291,Akshay Wali,Kochi,Big Basket,Android,17-08-2024
403292,Nathaniel Chaudry,Ahmedabad,Swiggy Instamart,IOS,09-11-2024
403293,Mason Sharma,Kolkata,Zepto,Android,05-06-2025
403294,Reyansh Mahal,Kolkata,Zepto,Android,07-12-2024
403295,Darsh Ramaswamy,Jaipur,Zepto,Android,17-05-2026
403296,Yauvani Batta,Mumbai,Blinkit,Android,25-11-2024
403297,Darpan Vora,Jaipur,Swiggy Instamart,Others,30-08-2024
403298,Jatin Wadhwa,Lucknow,Blinkit,Android,19-11-2024
403299,Nisha Yohannan,Jaipur,Blinkit,Android,08-05-2026
403300,Viraj Keer,Kolkata,Blinkit,Android,07-10-2025
403301,Janya Bhatti,Jaipur,Swiggy Instamart,Android,23-04-2025
403302,Suhani Merchant,Mumbai,Blinkit,IOS,04-07-2026
403303,Dev Kapadia,Chennai,Big Basket,Android,24-01-2024
403304,Eta Pillay,Delhi,Blinkit,IOS,25-03-2025
403305,Mugdha Nadkarni,Delhi,Blinkit,IOS,27-03-2026
403306,Rachita Nagy,Jaipur,Swiggy Instamart,IOS,29-08-2025
403307,Chavvi Raghavan,Pune,Swiggy Instamart,Android,03-07-2025
403308,Arin Mander,Hyderabad,Swiggy Instamart,IOS,18-04-2024
403309,Dominic Dhar,Kolkata,Swiggy Instamart,IOS,21-03-2024
403310,Bishakha Parsa,Ahmedabad,Zepto,Android,04-02-2025
403311,Azad Sur,Hyderabad,Blinkit,Android,08-11-2025
403312,Anusha Hans,Kochi,Big Basket,Android,17-02-2024
403313,Arjun Parmar,Delhi,Swiggy Instamart,Others,17-07-2026
403314,Ishita Chaudry,Ahmedabad,Blinkit,Android,30-06-2024
403315,Dalbir Sidhu,Jaipur,Zepto,IOS,24-01-2024
403316,Netra Pillay,Mumbai,Swiggy Instamart,IOS,16-07-2025
403317,Lopa Apte,Hyderabad,Swiggy Instamart,IOS,09-10-2025
403318,Ekansh Bava,Mumbai,Blinkit,Android,22-08-2024
403319,William Karpe,Bengaluru,Zepto,IOS,27-09-2024
403320,Abhiram Johal,Chandigarh,Zepto,IOS,23-02-2026
403321,Pranit Badal,Hyderabad,Swiggy Instamart,Android,13-02-2026
403322,Bhavani Mital,Jaipur,Blinkit,Android,26-09-2024
403323,Chakradhar Rajagopalan,Chennai,Big Basket,Android,27-12-2025
403324,Meera Sanghvi,Kochi,Zepto,Android,17-06-2024
403325,Jhalak Saha,Kochi,Swiggy Instamart,IOS,03-09-2025
403326,Warjas Kale,Bengaluru,Swiggy Instamart,Others,22-07-2024
403327,Triya Basu,Pune,Zepto,IOS,01-12-2025
403328,Neha Deshpande,Bengaluru,Blinkit,IOS,20-05-2026
403329,Varenya Dani,Kochi,Swiggy Instamart,Others,09-10-2023
403330,Rohan Bains,Chennai,Swiggy Instamart,Android,07-09-2023
403331,Tristan Dada,Ahmedabad,Zepto,IOS,04-10-2024
403332,Chaaya Jha,Ahmedabad,Big Basket,IOS,14-01-2026
403333,Max Narula,Mumbai,Zepto,IOS,26-01-2024
403334,Nidhi Sant,Delhi,Zepto,Others,14-11-2023
403335,Agastya Yadav,Lucknow,Big Basket,Android,29-08-2024
403336,Harita Madan,Hyderabad,Big Basket,Android,20-05-2026
403337,Advika Banerjee,Jaipur,Big Basket,IOS,15-03-2024
403338,Quincy Madan,New Delhi,Swiggy Instamart,Android,17-12-2024
403339,Vansha Balay,Kolkata,Blinkit,IOS,10-03-2024
403340,Tristan Dugar,Bengaluru,Zepto,Android,20-05-2024
403341,Abhiram Bath,Lucknow,Blinkit,Others,11-03-2025
403342,Atharv Deshpande,Hyderabad,Swiggy Instamart,Android,03-01-2025
403343,Dev Issac,Delhi,Big Basket,Others,18-09-2024
403344,Aachal Sur,Jaipur,Blinkit,Android,20-05-2024
403345,Netra Singhal,Kolkata,Swiggy Instamart,Android,22-01-2025
403346,Falguni Chakrabarti,Kolkata,Swiggy Instamart,IOS,19-05-2026
403347,Aarnav Dhar,Jaipur,Big Basket,IOS,14-01-2026
403348,Faraj Dua,Jaipur,Swiggy Instamart,Others,26-04-2026
403349,Yashodhara Bhat,Kolkata,Big Basket,Android,27-02-2025
403350,Samesh Prabhu,Lucknow,Swiggy Instamart,IOS,08-07-2026
403351,Nandini Sangha,Jaipur,Big Basket,Android,23-04-2024
403352,Jonathan Agate,Delhi,Zepto,Others,09-03-2026
403353,Anjali Iyer,Lucknow,Zepto,Android,31-10-2024
403354,Zansi Lal,Lucknow,Swiggy Instamart,Android,26-10-2025
403355,Pavani Mistry,Hyderabad,Big Basket,Others,14-01-2025
403356,Yashica Patel,Ahmedabad,Blinkit,Android,20-08-2024
403357,Gagan Borra,Pune,Big Basket,IOS,02-03-2026
403358,Maanav Khanna,Delhi,Blinkit,Android,15-09-2025
403359,Chavvi Bhandari,Hyderabad,Big Basket,Android,05-10-2023
403360,Yasti Memon,Chandigarh,Swiggy Instamart,Others,10-10-2023
403361,Aadhya Grover,Jaipur,Swiggy Instamart,IOS,03-01-2026
403362,Niharika Doctor,Delhi,Swiggy Instamart,Android,17-11-2023
403363,Tanvi Srinivas,Kochi,Zepto,IOS,28-08-2024
403364,Anmol Mistry,Chandigarh,Blinkit,Android,08-10-2025
403365,Isaac Narang,Mumbai,Swiggy Instamart,Android,02-09-2025
403366,Xiti Garde,Chennai,Swiggy Instamart,Android,19-05-2024
403367,Daksh Shroff,Chandigarh,Swiggy Instamart,IOS,16-04-2024
403368,Jonathan Solanki,Chennai,Blinkit,IOS,18-02-2025
403369,Chameli Narula,Delhi,Big Basket,IOS,21-02-2025
403370,Henry Kala,Lucknow,Swiggy Instamart,Android,23-07-2025
403371,Chameli Sekhon,Kochi,Zepto,Android,15-03-2024
403372,Orinder Khalsa,Lucknow,Swiggy Instamart,Android,03-04-2024
403373,Kiaan Raman,Chennai,Blinkit,IOS,28-07-2024
403374,Hemani Mandal,Mumbai,Blinkit,IOS,16-06-2024
403375,Vamakshi Krish,Lucknow,Swiggy Instamart,Others,12-07-2026
403376,Gaurang Suresh,Bengaluru,Swiggy Instamart,IOS,03-04-2025
403377,Advaith Lal,Pune,Big Basket,Android,27-04-2026
403378,Dominic Pradhan,Mumbai,Big Basket,Android,19-12-2025
403379,Viraj Ratta,Hyderabad,Zepto,Android,12-11-2024
403380,Jackson Kulkarni,Chandigarh,Swiggy Instamart,IOS,09-02-2025
403381,Nidhi Uppal,Bengaluru,Big Basket,Others,26-06-2025
403382,Vincent Sagar,Kolkata,Big Basket,Android,26-03-2024
403383,Jalsa Kumar,Jaipur,Blinkit,Android,07-02-2025
403384,Dayita Dash,Kochi,Swiggy Instamart,IOS,07-09-2025
403385,Edhitha Shanker,Lucknow,Big Basket,IOS,26-05-2026
403386,Xiti Hegde,Kolkata,Swiggy Instamart,IOS,20-01-2024
403387,Gagan Ravi,Chandigarh,Swiggy Instamart,IOS,09-12-2024
403388,Divya Nori,Bengaluru,Zepto,Android,27-04-2024
403389,Raghav Kaur,Bengaluru,Big Basket,IOS,25-10-2025
403390,Chavvi Yadav,Lucknow,Big Basket,Others,24-04-2025
403391,Damini Ranganathan,Ahmedabad,Blinkit,Others,31-05-2024
403392,Garima Patel,Delhi,Blinkit,IOS,15-08-2026
403393,Ekaja Memon,Hyderabad,Blinkit,IOS,09-09-2025
403394,Harita Parsa,Jaipur,Blinkit,IOS,17-09-2025
403395,Nakul Lata,Delhi,Swiggy Instamart,IOS,03-02-2025
403396,Shivani Saha,Chandigarh,Blinkit,IOS,29-07-2024
403397,Ijaya Mallick,Kolkata,Swiggy Instamart,Android,19-08-2025
403398,Saanvi Kant,Delhi,Swiggy Instamart,Android,14-07-2025
403399,Kalpit Dewan,New Delhi,Swiggy Instamart,Android,28-10-2025
403400,Jeet Rege,Chennai,Swiggy Instamart,IOS,26-08-2025
403401,Shravya Sridhar,Jaipur,Blinkit,Android,14-11-2023
403402,Gavin Sen,Hyderabad,Swiggy Instamart,IOS,01-09-2024
403403,Chakradev Mane,Chennai,Blinkit,IOS,15-04-2024
403404,Ekaraj Kamdar,Delhi,Swiggy Instamart,IOS,02-10-2024
403405,Chakradev Bala,Chennai,Swiggy Instamart,IOS,28-09-2024
403406,Oni Hayer,Pune,Zepto,Android,13-10-2025
403407,Forum Nigam,Delhi,Zepto,Android,03-08-2025
403408,Jackson Raghavan,Chennai,Zepto,Others,28-09-2025
403409,Champak Dewan,Kochi,Swiggy Instamart,Android,31-01-2026
403410,Upma Tata,Kolkata,Blinkit,IOS,11-11-2024
403411,Yasti Ahluwalia,Ahmedabad,Swiggy Instamart,Android,13-12-2024
403412,Waida Hegde,Delhi,Blinkit,Android,17-07-2024
403413,Panini Kalita,Kochi,Big Basket,IOS,07-02-2026
403414,Reyansh Babu,Chennai,Zepto,IOS,21-12-2025
403415,Eshana Patel,Kochi,Swiggy Instamart,Android,12-01-2025
403416,Arunima Modi,Chennai,Big Basket,IOS,21-08-2023
403417,Hamsini Saran,New Delhi,Zepto,Android,29-05-2026
403418,Oviya Palla,Ahmedabad,Swiggy Instamart,IOS,15-10-2023
403419,Yatan Arora,Kochi,Blinkit,Others,09-12-2024
403420,Yauvani Chacko,Mumbai,Swiggy Instamart,Android,24-06-2024
403421,Thomas Trivedi,Pune,Swiggy Instamart,IOS,25-08-2025
403422,Jairaj Hora,Delhi,Big Basket,IOS,17-06-2026
403423,Agastya Dara,Jaipur,Blinkit,IOS,02-10-2024
403424,Yamini Choudhury,Chennai,Zepto,Others,15-11-2024
403425,Avni Bose,Chandigarh,Swiggy Instamart,IOS,31-03-2024
403426,Kamya Sachar,Ahmedabad,Zepto,IOS,08-09-2023
403427,Utkarsh Samra,Kolkata,Swiggy Instamart,Others,10-05-2025
403428,Triya Majumdar,Kochi,Blinkit,Android,06-06-2024
403429,Yug Karnik,Kolkata,Big Basket,Android,13-01-2026
403430,Nachiket Zachariah,Jaipur,Zepto,IOS,18-11-2024
403431,Qadim Krish,Chennai,Zepto,IOS,19-02-2025
403432,Isaiah Sane,Delhi,Zepto,Android,13-01-2024
403433,Owen Bhavsar,New Delhi,Big Basket,Others,13-10-2023
403434,Harrison Sharma,Lucknow,Swiggy Instamart,Android,29-07-2024
403435,Geetika Venkatesh,Kolkata,Swiggy Instamart,IOS,14-07-2025
403436,Girindra Ray,Kochi,Blinkit,Others,12-11-2024
403437,Varsha Bhavsar,Ahmedabad,Big Basket,Android,31-08-2024
403438,Luke Bajwa,Mumbai,Swiggy Instamart,IOS,11-02-2025
403439,Hamsini Gandhi,Bengaluru,Zepto,Others,31-01-2024
403440,Karan Ravi,Lucknow,Swiggy Instamart,Android,07-05-2025
403441,Widisha Dube,Mumbai,Swiggy Instamart,Others,12-09-2024
403442,Jackson Mandal,Delhi,Swiggy Instamart,IOS,10-04-2025
403443,Gopal Madan,Chandigarh,Swiggy Instamart,IOS,22-01-2026
403444,Vidhi Dewan,Kochi,Big Basket,IOS,16-02-2025
403445,Vinaya Madan,Chandigarh,Swiggy Instamart,IOS,20-10-2024
403446,Parth Ben,Hyderabad,Big Basket,IOS,30-12-2024
403447,Ishanvi Kaur,Kochi,Big Basket,Android,15-08-2026
403448,Nandini Guha,Lucknow,Big Basket,Android,01-07-2026
403449,Samar Gulati,Bengaluru,Big Basket,IOS,20-09-2025
403450,Krish Srivastava,Hyderabad,Big Basket,IOS,25-07-2025
403451,Divya Doctor,Chandigarh,Swiggy Instamart,Android,18-06-2025
403452,Avi Ratti,Kochi,Big Basket,Others,26-09-2024
403453,Chatura Dugal,Ahmedabad,Big Basket,Android,20-03-2025
403454,Chandani Sandal,Chandigarh,Swiggy Instamart,Android,18-11-2024
403455,Chaitanya Shah,Kolkata,Swiggy Instamart,IOS,10-01-2024
403456,Hemang Balay,Hyderabad,Swiggy Instamart,Android,08-12-2024
403457,Yashvi Kala,Chandigarh,Blinkit,IOS,15-05-2026
403458,Pushti Vasa,Kolkata,Blinkit,Android,07-11-2025
403459,Arjun Karan,Lucknow,Big Basket,Others,11-11-2024
403460,Nathan Lal,Delhi,Swiggy Instamart,Android,09-10-2025
403461,Divya Sheth,Pune,Big Basket,Android,14-10-2024
403462,Amruta Basak,Chandigarh,Blinkit,Android,07-05-2025
403463,Mohini Andra,Hyderabad,Zepto,Android,22-12-2023
403464,Forum Kibe,Chennai,Swiggy Instamart,Android,04-05-2025
403465,Zehaan Dara,Mumbai,Blinkit,Android,11-03-2026
403466,Dalbir Konda,Kolkata,Big Basket,IOS,13-10-2024
403467,Ridhi Dara,Pune,Blinkit,Others,03-02-2026
403468,Vaishnavi Rastogi,Lucknow,Blinkit,Android,02-01-2024
403469,Nidhi Bhatti,Jaipur,Blinkit,Android,15-06-2025
403470,Amaira Sibal,Lucknow,Zepto,Android,17-12-2025
403471,Advay Modi,Kolkata,Blinkit,Android,02-01-2025
403472,Victor Sami,Ahmedabad,Big Basket,IOS,27-10-2023
403473,Mugdha Magar,Kolkata,Zepto,Android,02-06-2026
403474,Utkarsh Merchant,Bengaluru,Zepto,Android,05-06-2025
403475,Matthew Goel,Hyderabad,Swiggy Instamart,Others,23-01-2026
403476,Karan Khare,Kolkata,Zepto,Others,21-05-2026
403477,Viraj Gandhi,Ahmedabad,Big Basket,Android,01-10-2026
403478,Banjeet Loyal,Hyderabad,Swiggy Instamart,IOS,17-01-2026
403479,Bahadurjit Madan,Chandigarh,Zepto,IOS,25-03-2025
403480,Kamya Hora,Lucknow,Blinkit,Android,10-01-2024
403481,Varenya Gole,Kolkata,Zepto,IOS,20-11-2025
403482,Darsh Bawa,Bengaluru,Swiggy Instamart,IOS,08-11-2024
403483,Kevin Kamdar,Delhi,Zepto,IOS,22-06-2026
